            Runtime (Sec),                Iteration,             Evaluation #,                     Step,                   Source,               Model_name,                    Delta,                   Status,                      phi,                       f1,                       f2,                max(c_in),        Penalty_parameter,              Multipliers,                     hmax,                       x1,                       x2,                       x3,                       x4
   0.00024000000121304765,                       21,                      140,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     42.0,     0.048448372119972376,                     42.0,                        0,   1.6940658945086007e-21,                      0.0,                    1e-15,       41.766162079593904,       15.629292604523563,       21.608764462592976,         22.9113183946627
   0.00020489999951678328,                       21,                      141,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     47.0,     0.001968859449369819,                     47.0,                        0,    8.470329472543003e-22,                      0.0,                    1e-15,       46.086162079593905,                     12.0,       18.248764462592973,         46.9113183946627
   0.00019260000044596381,                       21,                      142,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     47.0,    0.0035322532161124716,                     47.0,                        0,    4.235164736271502e-22,                      0.0,                    1e-15,        46.56616207959391,       14.669292604523562,       29.768764462592976,         47.3913183946627
   0.00019189999875379726,                       21,                      143,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     52.0,    0.0014755572567774569,                     52.0,                        0,    2.117582368135751e-22,                      0.0,                    1e-15,        51.84616207959391,        37.70929260452356,                     12.0,         48.3513183946627
    0.0003656999979284592,                       22,                       64,         Search: sampling,              Current run,               Simulation,                   0.0001,                 FEASIBLE,                     17.0,       0.2647557385275859,                     17.0,                        0,   1.0842021724855044e-19,                      0.0,                    1e-15,       15.397477890272327,       12.305313410758117,       13.797481544111179,       16.762213797642946
    0.0003285000020696316,                       22,                       65,         Search: sampling,              Current run,               Simulation,                   0.0001,                 FEASIBLE,                     24.0,      0.04531088341307537,                     24.0,                        0,    5.421010862427522e-20,                    1e-15,                    1e-15,       20.736543782302967,        12.32439126262858,       14.940452135003426,        23.91179358632904
    0.0003429000025789719,                       22,                      144,                Poll Step,              Current run,               Simulation,                     0.05,                 FEASIBLE,                     26.0,      0.10065335986131808,                     26.0,                        0,    2.710505431213761e-20,                    1e-15,                    1e-15,                     12.0,                     12.0,                     12.0,       26.362213797642948
   0.00028920000113430433,                       22,                      145,                Poll Step,              Current run,               Simulation,                     0.05,                 FEASIBLE,                     19.0,       2.0708764395542545,                     19.0,                        0,   1.3552527156068805e-20,                      0.0,                    1e-15,                     12.0,                     12.0,        18.59748154411118,                     12.0
   0.00032420000206911936,                       22,                      146,                Poll Step,              Current run,               Simulation,                     0.05,                 FEASIBLE,                     17.0,       0.8133776523163632,                     17.0,                        0,    6.776263578034403e-21,                      0.0,                    1e-15,       13.477477890272327,       17.105313410758118,                     12.0,       15.322213797642947
   0.00027439999757916667,                       22,                      147,                Poll Step,              Current run,               Simulation,                     0.05,                 FEASIBLE,                     19.0,       0.4869610402830937,                     19.0,                        0,   3.3881317890172014e-21,                      0.0,                    1e-15,       14.245477890272326,       13.610913410758117,       16.197481544111177,       18.667813797642946
   0.00028980000206502154,                       22,                      148,                Poll Step,              Current run,               Simulation,                     0.05,                 FEASIBLE,                     17.0,      0.17675849031872135,                     17.0,                        0,   1.6940658945086007e-21,                      0.0,                    1e-15,        16.54947789027233,                     12.0,                     12.0,       14.856613797642947
     0.000311100000544684,                       22,                      149,                Poll Step,              Current run,               Simulation,                     0.05,                 FEASIBLE,                     18.0,      0.23345484879398898,                     18.0,                        0,    8.470329472543003e-22,                      0.0,                    1e-15,        17.31747789027233,                     12.0,       15.717481544111179,       18.202213797642948
    0.0006839000016043428,                       22,                      150,                Poll Step,              Current run,               Simulation,                     0.05,                 FEASIBLE,                     25.0,       1.3434061947603333,                     25.0,                        0,    4.235164736271502e-22,                      0.0,                    1e-15,        24.51747789027233,       17.105313410758118,        22.91748154411118,                     12.0
     0.000596199999563396,                       22,                      151,                Poll Step,              Current run,               Simulation,                     0.05,                 FEASIBLE,                     25.0,      0.04653540972049632,                     25.0,                        0,    2.117582368135751e-22,                      0.0,                    1e-15,        24.99747789027233,        17.58531341075812,                     12.0,       24.442213797642946
   0.00030949999927543104,                       23,                       66,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     13.0,       0.6065256991243325,                     13.0,                        0,   1.6940658945086007e-21,                      0.0,                    1e-15,       13.075118580654909,        12.42169879267469,        12.40595043100108,       12.337021223723745
   0.00022819999867351726,                       23,                       67,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     18.0,       0.2319834484023968,                     18.0,                        0,    8.470329472543003e-22,                    1e-15,                    1e-15,       14.502707078298954,       13.259996807113957,         12.6717098272861,       17.538906652041774
   0.00022119999994174577,                       23,                       68,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     31.0,       0.0097805877088039,                     31.0,                        0,    4.235164736271502e-22,                    1e-15,                    1e-15,        25.59001898677723,       13.647220083501814,       13.551739394205036,       30.592463785183863
    0.0003844999991997611,                       23,                      152,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     31.0,      0.02458496806878849,                     31.0,                        0,    2.117582368135751e-22,                    1e-15,                    1e-15,        20.79001898677723,       14.127220083501815,       13.551739394205036,       30.592463785183863
   0.00032669999927747995,                       23,                      153,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     27.0,     0.006075095262817373,                     27.0,                        0,   1.0587911840678754e-22,                      0.0,                    1e-15,        23.67001898677723,                     12.0,                     12.0,       26.752463785183863
   0.00022909999825060368,                       23,                      154,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     34.0,      0.25965835329191334,                     34.0,                        0,    5.293955920339377e-23,                      0.0,                    1e-15,        23.67001898677723,                     12.0,        33.71173939420504,       25.792463785183863
   0.00019869999960064888,                       23,                      155,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     55.0,    0.0015643648210089394,                     55.0,                        0,   2.6469779601696886e-23,                      0.0,                    1e-15,        25.11001898677723,                     12.0,                     12.0,        54.59246378518387
   0.00019579999934649095,                       23,                      156,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     26.0,        1.111840811667423,                     26.0,                        0,   1.3234889800848443e-23,                      0.0,                    1e-15,        26.07001898677723,       21.807220083501814,       17.391739394205036,                     12.0
   0.00019430000247666612,                       23,                      157,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     34.0,      0.11486266722504108,                     34.0,                        0,    6.617444900424222e-24,                      0.0,                    1e-15,       27.510018986777233,       20.367220083501813,       22.671739394205037,        34.43246378518386
   0.00019719999909284525,                       23,                      158,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     37.0,      0.09534626159286158,                     37.0,                        0,    3.308722450212111e-24,                      0.0,                    1e-15,       27.510018986777233,        37.16722008350182,                     12.0,       35.392463785183864
   0.00021850000121048652,                       23,                      159,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     31.0,     0.002643975259884228,                     31.0,                        0,   1.6543612251060553e-24,                      0.0,                    1e-15,       30.390018986777232,       13.167220083501814,       13.551739394205036,       30.592463785183863
     0.000298099999781698,                       24,                       69,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     15.0,       0.3582954043026605,                     15.0,                        0,   1.6543612251060553e-24,                      0.0,                    1e-15,       14.022394845192977,       13.273847701194896,       12.071799915451265,       14.854953286303257
     0.000245400002313545,                       24,                       70,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     21.0,      0.05601413552140198,                     21.0,                        0,    8.271806125530277e-25,                    1e-15,                    1e-15,        21.41483490032701,       12.173625489626197,       13.660320661874323,        21.21727077102981
    0.0003423999987717252,                       24,                      160,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     27.0,      0.28924975075112397,                     27.0,                        0,   4.1359030627651384e-25,                    1e-15,                    1e-15,                     12.0,       13.133625489626198,       16.540320661874322,       27.457270771029812
   0.00021610000112559646,                       24,                      161,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     38.0,        7.721716092340983,                     38.0,                        0,   2.0679515313825692e-25,                      0.0,                    1e-15,       12.774834900327008,                     12.0,        37.66032066187432,                     12.0
   0.00020450000010896474,                       24,                      162,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     36.0,        2.189751291822828,                     36.0,                        0,   1.0339757656912846e-25,                      0.0,                    1e-15,        19.01483490032701,         36.1736254896262,                     12.0,        14.01727077102981
    0.0002263000023958739,                       24,                      163,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     28.0,     0.025373974332605773,                     28.0,                        0,    5.169878828456423e-26,                      0.0,                    1e-15,       23.814834900327007,                     12.0,       17.020320661874322,        28.41727077102981
   0.00019690000044647604,                       24,                      164,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     44.0,   0.00010539342050980395,                     44.0,                        0,   2.5849394142282115e-26,                      0.0,                    1e-15,        30.05483490032701,       16.973625489626198,                     12.0,        44.25727077102981
   0.00019350000002305023,                       24,                      165,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     31.0,     0.027356529691382237,                     31.0,                        0,   1.2924697071141057e-26,                      0.0,                    1e-15,        31.01483490032701,                     12.0,                     12.0,        14.97727077102981
   0.00020230000154697336,                       24,                      166,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     41.0,       0.1658209533690366,                     41.0,                        0,    6.462348535570529e-27,                      0.0,                    1e-15,        40.61483490032701,       22.253625489626195,        37.18032066187432,        36.09727077102981
   0.00046209999709390104,                       25,                       71,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     13.0,       0.5009690638972156,                     13.0,                        0,    8.271806125530277e-25,                    1e-15,                    1e-15,       13.266269454251976,        12.25538994513061,       12.136799715099698,        12.65786580282456
   0.00023040000087348744,                       25,                       72,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     14.0,       0.5154745642809098,                     14.0,                        0,   4.1359030627651384e-25,                    1e-15,                    1e-15,       13.541594921503993,       12.509781188802712,       12.695933700979872,       13.842165464194956
   0.00023190000138129108,                       25,                       73,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     20.0,      0.08355221986493597,                     20.0,                        0,   2.0679515313825692e-25,                    1e-15,                    1e-15,        18.09358691317688,       12.122666393639705,       13.190246844851515,       19.541110898501227
     0.000320400002237875,                       25,                      167,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     37.0,      0.03241620186352278,                     37.0,                        0,   1.0339757656912846e-25,                    1e-15,                    1e-15,                     12.0,                     12.0,                     12.0,        36.65786580282456
   0.00023259999943547882,                       25,                      168,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     21.0,       1.6322507093593472,                     21.0,                        0,    5.169878828456423e-26,                      0.0,                    1e-15,                     12.0,        12.73538994513061,         21.2567997150997,        16.49786580282456
   0.00028979999842704274,                       25,                      169,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     36.0,        8.155140574920324,                     36.0,                        0,   2.5849394142282115e-26,                      0.0,                    1e-15,       12.306269454251975,        36.25538994513061,                     12.0,        12.17786580282456
    0.0002950000016426202,                       25,                      170,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     14.0,       0.6065256991243325,                     14.0,                        0,   1.2924697071141057e-26,                      0.0,                    1e-15,       14.226269454251977,                     12.0,       14.056799715099698,        13.13786580282456
    0.0002190000013797544,                       25,                      171,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     29.0,       1.6480165741771984,                     29.0,                        0,    6.462348535570529e-27,                      0.0,                    1e-15,       21.906269454251976,        13.21538994513061,         29.4167997150997,                     12.0
   0.00019700000120792538,                       25,                      172,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     22.0,      0.16094155768907917,                     22.0,                        0,   3.2311742677852644e-27,                      0.0,                    1e-15,       22.386269454251977,                     12.0,                     12.0,                     12.0
   0.00022280000121099874,                       25,                      173,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     37.0,     0.038313408496711804,                     37.0,                        0,   1.6155871338926322e-27,                      0.0,                    1e-15,        36.78626945425198,       15.135389945130608,         25.5767997150997,        31.37786580282456
    0.0003122000016446691,                       26,                       74,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     14.0,       0.4246334418069923,                     14.0,                        0,    8.271806125530277e-25,                    1e-15,                    1e-15,       13.795074251567044,       13.347006468223022,       12.261197418183158,       14.286557645355273
    0.0004039000014017802,                       26,                       75,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     16.0,       0.1749085331875285,                     16.0,                        0,   4.1359030627651384e-25,                    1e-15,                    1e-15,       16.004132206896514,       12.360640253985693,       12.439397209333272,       16.053545444979306
    0.0002314000012120232,                       26,                       76,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     20.0,      0.07088746022545399,                     20.0,                        0,   2.0679515313825692e-25,                    1e-15,                    1e-15,       18.999346790942596,       12.522352133875465,       12.229774843083078,       20.449027897203315
   0.00023850000070524402,                       26,                       77,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     21.0,      0.08082200028227289,                     21.0,                        0,   1.0339757656912846e-25,                    1e-15,                    1e-15,       20.220537956749716,        12.08604124279401,       14.701724138973802,       21.347729889227008
    0.0003274000009696465,                       26,                      174,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     20.0,       0.2557534013522955,                     20.0,                        0,    5.169878828456423e-26,                    1e-15,                    1e-15,                     12.0,       12.522352133875465,       12.229774843083078,       20.449027897203315
     0.000216500000533415,                       26,                      175,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     24.0,     0.029415731179627907,                     24.0,                        0,   2.5849394142282115e-26,                      0.0,                    1e-15,       18.999346790942596,                     12.0,                     12.0,       24.289027897203315
   0.00021970000307192095,                       26,                      176,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     44.0,      0.05240730433362703,                     44.0,                        0,   1.2924697071141057e-26,                      0.0,                    1e-15,       18.999346790942596,                     12.0,        25.66977484308308,       44.449027897203315
   0.00020009999934700318,                       26,                      177,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     36.0,         3.06410151998587,                     36.0,                        0,    6.462348535570529e-27,                      0.0,                    1e-15,       18.999346790942596,                     12.0,        36.22977484308308,                     12.0
    0.0002502000024833251,                       26,                      178,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     19.0,       0.5631864853208642,                     19.0,                        0,   3.2311742677852644e-27,                      0.0,                    1e-15,       18.999346790942596,       17.322352133875466,                     12.0,                     12.0
   0.00021159999960218556,                       26,                      179,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     37.0,      0.12301995923002142,                     37.0,                        0,   1.6155871338926322e-27,                      0.0,                    1e-15,       18.999346790942596,       28.842352133875465,                     12.0,        37.24902789720332
   0.00023610000062035397,                       26,                      180,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     37.0,        8.031832876261488,                     37.0,                        0,    8.077935669463161e-28,                      0.0,                    1e-15,       18.999346790942596,       36.522352133875465,       26.149774843083076,       16.609027897203315
     0.000229199999012053,                       26,                      181,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     29.0,     0.015546646592321559,                     29.0,                        0,   4.0389678347315804e-28,                      0.0,                    1e-15,       28.599346790942597,       12.522352133875465,       12.229774843083078,       20.449027897203315
