%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         
347      NO_ID      3.900798172    4.964651506    -3.841513873   4.137278634    -1.538414117   3.819537206    4.019091949    -2.12943468    1.521673103    4.463559014    49875.01395    
348      NO_ID      3.821842069    -2.050552874   -2.539806504   -3.463541389   5.12           1.420359941    -2.413623035   4.297156957    3.985411508    2.533390922    948.110182     
349      NO_ID      4.108534052    4.996165382    -3.769446457   5.072710537    -1.389786578   4.21797706     3.64598969     0.2630388258   1.032397848    2.650072907    149450.7859    
350      NO_ID      5.099157651    -4.917441284   -4.73223866    4.347720699    2.675823715    -4.790385491   -2.716014473   3.782939653    -3.955046521   3.703717087    -1219.802781   
351      NO_ID      4.390631107    4.523953011    -1.1060636     5.100703339    0.686994183    4.240420884    2.551754689    -2.179420565   -0.03653106669 5.12           -25.310166     
352      NO_ID      3.374947466    2.386861776    -4.87455811    -0.9048698416  -5.12          0.561336408    -4.485288953   -2.672896293   -4.750597198   4.615252978    -1544.226366   
353      NO_ID      4.302416069    5.118737267    -1.635373481   4.259240247    0.9708398135   5.12           2.02836026     0.5328147252   3.451713033    2.288636731    -7981.261531   
354      NO_ID      -0.5453124088  -4.724486965   -4.219486052   3.347472976    -4.972746294   3.597442411    0.1252689512   -3.644200968   -0.05447504365 4.797353138    11.003082      
355      NO_ID      4.84768286     4.488416027    -3.223375727   3.376793126    1.628184835    4.432455162    2.392407337    -0.42551976    0.5380924142   4.706554065    4918.496805    
356      NO_ID      3.639951267    -1.622287506   4.291066972    -3.372842641   4.663871397    4.52264077     -0.1500450136  5.048575625    2.075777354    -3.420722129   54374.187      
357      NO_ID      5.017858714    4.380032052    -1.651052376   4.955993933    -0.516161155   1.813113213    2.522794875    0.3171210021   0.6140710166   3.029569132    -19948.38446   
358      NO_ID      2.731257071    -1.125998776   -4.568583203   3.136140087    1.082233952    -3.508144939   4.438794113    -4.478377393   -4.437004641   -1.730919535   36.130994      
359      NO_ID      4.927473474    4.656322529    -1.511676028   3.249471889    -0.4513776652  3.487359934    4.788221771    -2.781770787   2.3739617      4.966034037    264028.5823    
360      NO_ID      -3.63040549    4.774598209    -1.541086437   4.751349123    -4.950888025   1.224402946    -5.12          -3.561356199   4.541067812    4.76349119     -970588.8701   
361      NO_ID      3.548204805    2.545624674    -2.065299214   4.384287235    -0.4720439188  4.973447051    2.659112205    -0.9573679108  2.080621548    3.544923577    35.925916      
362      NO_ID      1.116263307    -4.212853505   -4.20468727    3.169330108    -2.388483575   3.217495521    3.891192299    2.207073332    -4.44374843    -1.715825327   147.558097     
363      NO_ID      -4.751029737   3.504223966    -2.306354562   3.590454918    3.779859085    2.482184101    4.942287559    -3.540482027   -3.943552291   -1.616568584   566.945976     
364      NO_ID      4.711755667    3.632589577    -1.761783703   5.01916734     -1.322777398   3.372214415    2.262542948    -1.520197343   3.383562288    4.581453718    -1004455.855   
365      NO_ID      3.290709153    -4.894181917   3.866945296    -2.521830358   -3.076474697   4.788189098    1.30869469     -4.473788562   -5.071053251   -1.948484991   391826.7435    
366      NO_ID      4.602287443    3.905970068    -2.950494774   4.526215549    1.207739249    2.724935041    4.586285515    0.850561147    0.8293749717   3.999434325    -1761.294729   
367      NO_ID      -1.999141516   2.217359828    3.378873947    -2.289889233   4.936458203    4.490258957    3.770840262    -2.993269398   -1.725169481   5.12           4040.513741    
368      NO_ID      3.720626061    3.618299393    -2.87365428    4.307947123    0.5706623376   4.405885431    3.161832005    -1.418356743   3.693709228    5.069745562    -17476.53927   
369      NO_ID      -4.935804217   -2.885923159   -5.12          -4.092561483   4.917519395    -0.8096056375  -4.458008055   1.475288458    4.301217655    2.588463883    -79483.96661   
370      NO_ID      4.758623868    3.940253607    -0.7053455305  5.033601343    -1.334913276   4.355391778    3.64199447     1.010023739    2.581295436    3.276174214    -704975.376    
371      NO_ID      4.981177509    -1.274563142   4.132897332    -3.516159978   -2.695725245   0.9978739546   -0.7446124603  -1.22723742    -4.889407927   3.864766386    -1707040.592   
372      NO_ID      4.320983826    4.418155029    -3.179253587   4.985575542    0.7619988687   2.307171236    2.800618625    0.1993173811   3.559301725    2.684544934    -31057.81451   
373      NO_ID      -0.04173416285 -3.885403421   -3.38570353    -4.428692124   0.8817397984   -4.724406277   -4.726791799   4.441996153    2.340282756    0.5294748493   53.341154      
374      NO_ID      4.443756128    3.019773642    -2.659953664   5.12           -0.6822340676  2.653521065    4.503165831    -1.465878526   2.130097635    3.181255077    1131.814243    
375      NO_ID      4.820092604    5.005026669    0.3539716013   0.4358084139   -2.742756938   -5.071326284   -4.752120088   -0.3629663232  -2.514530264   -4.428686038   16156.60113    
376      NO_ID      3.284833891    4.980792067    -1.570033916   4.527798729    -0.3763249306  3.578985305    3.40289274     -2.677465075   1.841452187    2.913444318    25245.92122    
377      NO_ID      5.12           -4.992214856   4.580629429    -2.96966384    2.743359376    -3.802702179   1.829365576    4.026116173    -3.350809471   5.086451238    6354.290447    
378      NO_ID      4.861777929    4.61702302     0.2409548963   4.965565689    0.9263593861   3.439313867    2.12322428     -0.6678631627  1.658452433    4.022610315    -324728.017    
379      NO_ID      4.777219775    -4.655907254   -1.35682362    0.3872711989   1.868596118    -3.119211098   -5.112916601   -0.4694511763  0.7988379392   5.09586211     76012.35922    
380      NO_ID      5.046154739    3.445989835    -1.938646527   4.563190981    1.473906807    3.962702812    1.819719019    -1.359729646   2.131677622    3.676098846    34589.95693    
381      NO_ID      1.860875336    0.5113073668   -4.74322939    -2.047534008   -0.9893780538  -4.663086961   4.445609556    5.039591196    -3.161278908   -5.12          -6237.990673   
382      NO_ID      -5.12          -3.576060608   -3.104015233   2.969207963    -4.30057411    -4.443773607   2.011826701    5.105531766    2.299266184    0.2263987775   449.286137     
383      NO_ID      3.246959196    4.819231023    -3.076980531   4.70620127     1.008193044    4.958764137    3.006301669    -0.5239854177  1.754435144    2.379164275    69943.35717    
384      NO_ID      -4.12758759    3.598978285    -0.1662914517  5.081299531    -2.018184585   -0.8578663246  -3.695692775   4.964224276    1.124303813    5.12           155187.891     
385      NO_ID      3.817033572    4.883979664    -1.320841721   3.606382859    -0.323007661   2.932191354    4.933512576    -1.036078145   2.833212656    3.136129148    2978545.055    
386      NO_ID      -0.903341837   2.300302936    1.743298854    4.467417484    1.439287494    -1.120361362   4.221532788    0.01017864711  -3.94250711    3.276321534    12353.96908    
387      NO_ID      4.691370831    4.551439056    -2.21057997    4.894128705    -0.2595069155  4.278043837    4.631052701    -1.60060475    3.153911594    1.598009673    -2100572.406   
388      NO_ID      -3.264272504   -4.898206826   -2.398944736   2.916369289    4.669574881    5.088059371    -4.521064543   2.230974103    0.3018163086   -0.8672299104  -22689.70162   
389      NO_ID      4.663150304    4.299435924    -1.585453717   3.139771984    -0.2419109438  4.632654067    4.085756775    -0.0008600506515 1.172667777    2.548670897    -63346.65153   
390      NO_ID      -4.967244025   -3.633664395   4.72404784     -5.12          -1.107475346   1.680542669    -0.3666173789  4.839892543    -4.432769568   -5.014358366   58879.7264     
391      NO_ID      3.291522513    5.12           -5.042080173   -2.128277298   4.71709572     -2.561004232   -2.6849723     -3.884612615   -1.727897516   2.500748593    -28020.05609   
392      NO_ID      4.58185911     4.235379375    -3.231829324   5.12           0.5678784181   3.03157343     4.488832113    -1.961526338   1.495469821    4.829714956    -244.487348    
393      NO_ID      4.880892487    4.497920289    -1.201369369   -4.418881512   -3.398520806   4.826303937    1.297168936    -3.272620675   -4.838448959   -0.2417063293  -2831.68966    
394      NO_ID      4.313428563    3.58047755     -0.6870026242  4.494617421    0.979125989    3.304008133    3.632561363    0.3172151422   2.978787567    3.995818937    418.627613     
395      NO_ID      4.901563948    4.903949854    -4.658648432   1.455020534    1.238758291    -0.3534062532  0.9532160848   -1.109323854   1.826956688    2.93424669     -35431.93689   
396      NO_ID      -4.194272849   1.677793886    3.616571855    3.894606032    -1.865409712   -5.08424211    4.945435088    -2.576736091   3.211150118    -2.972843234   -21042.18411   
397      NO_ID      4.981243511    4.859939081    -1.195662836   3.612959136    1.205453471    3.251039871    4.858845042    -0.8365638311  2.919800508    4.877050295    -33781115.29   
398      NO_ID      3.895326895    2.949155219    -3.992099135   3.412702847    4.220399618    -4.967550996   3.965001367    2.570957691    5.072841563    -0.368931731   2122.537422    
399      NO_ID      3.701401451    4.98382448     -0.7121586518  1.678272414    3.023607511    1.836506886    4.559530304    -2.021969201   4.325946821    4.817152324    551067.3749    
400      NO_ID      3.212719697    -2.364202411   4.516181976    4.601972697    1.289594514    -1.291636502   -2.393830424   -4.46359288    -4.109676791   1.016528667    -3693.95759    
401      NO_ID      4.353074022    4.903093094    1.406584825    2.760376406    0.3438744072   0.9000465965   4.597906849    0.2417959798   3.221192985    5.12           -717369.1306   
402      NO_ID      2.775635712    -0.6674395863  3.853953225    -0.3386436884  1.000054526    -3.778725334   0.3479712017   1.656963536    3.211966059    3.485956832    -16480.54643   
403      NO_ID      4.37701754     4.547534426    -0.8435691617  4.257404991    2.489889884    0.7467307933   3.497916657    -0.6061687045  3.807162948    4.601260212    303690.8509    
404      NO_ID      -4.443656079   3.680818034    -4.974722119   -2.56617696    -1.683563517   -4.543053428   -1.29710666    3.148509479    -3.978139369   3.081646678    88957.79022    
405      NO_ID      3.346352548    4.447479808    -2.198123175   2.487106474    1.237816478    3.849045356    4.500700133    0.5340983634   3.497535707    3.947888569    102.656694     
406      NO_ID      -4.667472927   4.089286876    5.12           4.55583941     -0.03943614924 -2.210265413   -4.780435237   -0.9133753043  4.072395763    5.117025391    -23845.55013   
407      NO_ID      4.09195708     4.815959332    -1.006861148   4.35734055     2.416259556    4.984862716    4.632813178    -1.954452855   3.012158501    4.924342961    166418.3394    
408      NO_ID      4.515135949    2.687184818    4.7980969      4.803638016    3.373957356    -1.936897353   -3.580812242   -1.205039537   4.205499116    2.676108648    -126619.6605   
409      NO_ID      4.788018646    4.724606064    0.2442558198   4.019057065    2.135244946    2.339824574    5.069010852    0.1463636132   1.721643726    3.297141366    50979.74089    
410      NO_ID      -3.116069338   -3.712334365   1.182250631    -3.509197113   -0.7935258499  -3.892866988   2.891918789    -4.300111491   3.02942258     -4.490194634   -335.240071    
411      NO_ID      4.977800723    2.963005065    -1.173291477   3.252022624    3.31420042     2.722916511    4.224861132    -1.637242478   2.423723591    4.969028163    919398.29      
412      NO_ID      -3.671739524   -4.53224289    -1.825225434   -0.9345024173  2.050802596    -2.582341408   -4.545401879   5.051066835    -3.998583508   -4.696840422   312.547796     
413      NO_ID      4.016584628    4.312164446    0.09876221078  2.057887528    1.836058005    2.804122381    4.800702911    0.9731993802   2.850793857    5.053086285    -2727.290226   
414      NO_ID      -2.033493126   4.343758799    0.8846176036   4.494625199    4.943699571    3.449606134    -3.17677044    -3.506841417   5.067484232    2.649048461    -94160.63718   
415      NO_ID      5.047852849    4.654825269    -2.780074357   2.542871512    0.636294386    4.073381622    4.686581869    -1.987857856   5.021137205    5.008112492    89168.44151    
416      NO_ID      -1.661407967   -5.116328172   -0.4857877038  4.996357329    2.574035864    -2.676846248   -2.860539126   -1.184856987   4.809328974    3.623989938    -23028.43876   
417      NO_ID      4.309416429    3.649340568    -2.5467499     2.818744091    1.294080823    3.745301871    4.374372023    -1.098823673   1.532113322    5.12           -19313.79071   
418      NO_ID      -3.796427493   0.6484297199   -4.7565088     5.106753534    1.977040693    -2.010303995   -5.001359348   3.802867073    5.069017642    -3.750618754   -811.841658    
419      NO_ID      4.49502905     5.067402292    0.3934949718   4.183154963    1.756000878    3.887842539    4.895815014    0.1647676747   4.279432937    3.844399956    -177543.1442   
420      NO_ID      2.665784908    2.521800904    -1.37281546    -4.037203428   0.1185148149   3.579573077    -4.3542842     4.868974082    -2.299383317   4.393892226    -145.99474     
421      NO_ID      4.455631947    4.137625914    1.458459072    3.414384184    0.8394052864   2.562102885    3.952506458    -2.614858557   3.006957393    3.961537999    6.762483       
422      NO_ID      4.424712606    -3.677225198   3.94361842     -4.612388047   3.247668508    2.135046747    -4.608174288   -4.269779001   1.22620666     -5.12          -152.064832    
423      NO_ID      5.059900818    4.553211444    -0.584871529   3.734700697    -0.6757580818  1.915865944    4.936402504    -1.066876731   4.813785278    4.963125095    -55935867.15   
424      NO_ID      -2.269472947   3.580358798    0.3512397593   4.479765186    4.457835546    -2.946443112   -0.2100439625  -2.482966912   -3.299987179   -3.629977633   -912.716805    
425      NO_ID      2.898347563    4.831829705    0.2474181749   3.223877243    -1.510823644   2.05893601     3.013167006    -1.499471093   3.638526306    4.672385577    4510.353377    
426      NO_ID      -4.863415179   -3.513233759   1.748876558    4.325038455    1.717457421    -2.798891156   -2.280734758   -3.818539353   4.586344749    -4.421346342   -1173.132179   
427      NO_ID      4.976404957    4.611801941    0.3648732933   1.872219552    -2.789222172   0.562939122    4.611455343    0.6419672773   4.268606547    3.55424207     2799.388711    
428      NO_ID      -5.031453523   -5.059224952   0.580904098    0.9706848183   4.506361175    -2.899331764   -1.650966092   -3.942178759   -3.718313721   -3.421686386   -17.388014     
429      NO_ID      4.267120865    1.981992787    2.425622541    4.895800476    -1.265265136   0.5358813193   4.461285739    -1.432960079   4.816115456    3.956250995    493433.4564    
430      NO_ID      -3.895626617   -3.956040689   3.45815501     4.889102386    4.332289018    4.813640267    2.520845954    0.07958638989  -4.434890347   1.300864953    71733.72317    
431      NO_ID      4.970922341    1.977573104    -0.05052874793 2.991902848    -0.4885171958  1.572084632    4.194523764    -1.011960839   4.088870715    4.687126886    6269.832751    
432      NO_ID      4.926453118    -1.143892288   -5.047191647   4.918421426    3.311902533    4.941513527    5.005741349    -1.218445667   -3.635252508   -1.780006957   -850211.7123   
433      NO_ID      4.85770655     4.55788623     -1.087441109   4.938452386    -2.168854298   -0.1066572424  2.520640782    -1.476837921   5.12           3.26066969     1637213.739    
434      NO_ID      -1.164051026   -1.139791962   -3.06501293    -4.821553825   4.163056927    -0.649618385   -4.77340101    -3.692568511   1.945133331    -4.727358001   245.055665     
435      NO_ID      3.597849303    3.536284316    -0.4973629554  5.072917245    -1.142827313   0.6782995419   5.081206554    0.03209808191  4.405482003    2.680939954    948.271814     
436      NO_ID      3.132692929    -5.031877538   -3.332832907   5.12           5.065482463    0.6394469872   2.792540269    -3.441547993   5.110595183    -4.626535369   6295.435057    
437      NO_ID      3.112448546    4.954519297    0.2674489657   5.075518456    0.1052125592   1.950923655    5.093074213    -0.4326447334  3.322611421    4.810875754    -120129.5957   
438      NO_ID      -3.614687479   1.271862819    2.890968113    0.3351909882   2.810972419    -2.409699497   -4.898818442   4.973318521    1.398812577    -3.370615877   35820.01726    
439      NO_ID      4.424953382    3.183839804    0.1448726476   3.670086425    -2.778497806   2.026207059    4.291537632    -1.850451462   4.586852021    4.223833465    -2104.736011   
440      NO_ID      2.803581611    -2.543376179   -4.186143818   -3.583910205   -2.033788119   -3.03376184    3.03446903     2.475984041    5.075683445    -3.535959348   -3359.013254   
441      NO_ID      4.846072136    5.074080643    -1.51776961    1.321498757    0.4461470638   -0.02441615358 4.616751725    -1.19394723    5.12           4.981256036    27768407.99    
442      NO_ID      -0.2741057555  -2.878199322   -2.889014097   -2.333111541   4.995663222    -5.018798695   0.06309943581  4.682704524    4.034312929    -4.997798645   -113516.4584   
443      NO_ID      4.725797126    4.378808187    -1.036437157   4.652217118    -1.146158869   2.275649063    4.737468397    -2.869243101   4.57341813     2.856743578    1912346.582    
444      NO_ID      -4.626871737   -0.8666163114  0.595983407    3.69256802     0.6433920344   4.086222006    2.252838105    0.6007831476   4.419871257    2.127679588    -1648.262511   
445      NO_ID      3.679239226    4.69581612     -1.272897498   5.109320418    -1.111563277   1.910642047    3.338542767    0.9473940936   4.775366423    4.677621041    1207539.456    
446      NO_ID      -2.379205796   -3.968160268   0.5624456339   0.7075918964   -4.628097981   5.083687164    -4.183700118   1.253850633    -3.396371576   -5.12          -281.799934    
447      NO_ID      4.989550799    5.082860249    1.617054848    3.134178125    -0.6477150293  -0.02905764433 5.088340027    -2.72699004    4.346725834    3.948041831    -111491.3439   
448      NO_ID      -1.951498777   -4.039909742   -1.074959369   4.087920395    -3.202549296   0.3376755149   4.201579437    -4.569527898   -3.953735898   -1.064866467   -114157.2474   
449      NO_ID      4.717455314    4.927921217    -0.3137867562  3.068197988    -2.877434273   4.09642873     4.341819456    0.2351811154   4.509837896    5.12           26940.54512    
450      NO_ID      5.088071277    0.9549040885   3.295778985    -2.51903142    -3.88624881    -4.386609283   4.623528758    -4.253171949   3.043232538    -2.311501395   -494.319787    
451      NO_ID      4.692996237    3.973900886    -1.762491247   3.814060401    -1.590721523   -0.1602017421  4.36371807     -2.681266375   4.364537368    4.788284439    248193.7801    
452      NO_ID      -3.469064817   4.976668778    2.914585684    4.65312311     -4.773602202   1.543480213    -3.528429156   0.1623434886   -4.061840331   0.9184031572   3488.647768    
453      NO_ID      1.330773105    2.174063463    4.876075036    0.5961051602   4.022626061    -0.8144222717  3.537920936    -5.023233363   4.967352586    -3.968214521   6719.913338    
454      NO_ID      4.216867874    3.684147229    0.430713192    2.954989264    1.098101473    2.68945026     4.6589153      -1.227893485   4.43560786     5.12           12879.42185    
455      NO_ID      3.063357353    -3.711982997   1.985612495    -1.40015241    -2.03770868    -5.12          1.458943687    -3.71828074    -2.867587201   5.11668132     -133.806614    
456      NO_ID      -1.395421865   -2.135332697   -3.876640149   -4.656864921   5.104876849    1.931845629    3.798376714    -5.12          -0.9364688343  -0.3856576539  222172.4342    
457      NO_ID      3.077549555    4.803903963    1.14170175     3.190229539    -0.4947931732  1.113897749    5.11663683     -1.010611214   5.030204597    4.157115466    -61083.57492   
458      NO_ID      0.8488631928   0.9723665368   -4.734181678   -4.811098377   4.581784556    -1.969163047   1.693244044    -2.876498312   4.971856242    -0.1893475689  44309.71398    
459      NO_ID      4.1599183      3.800205986    0.6268203348   4.805239835    -0.7662393216  1.505298829    4.086058085    -1.811078724   3.689399684    5.118918407    -186642.4366   
460      NO_ID      -2.140194588   -2.5223588     -4.884752334   0.5146653643   0.6632843314   -3.864069202   -3.612287589   -1.181514025   -1.324986819   -0.3102285464  143555.333     
461      NO_ID      5.010508472    4.453467153    -0.7769472561  3.618556149    0.2407400089   2.034849495    3.668112399    0.7576667899   4.973740397    4.036722948    58446.44003    
462      NO_ID      4.859337483    4.567104818    -3.544139591   -1.920654413   -5.068794982   -1.573692748   3.316193282    -5.052697887   -4.312215568   -4.859209868   -263792.8438   
463      NO_ID      4.330673766    5.054968784    -0.8583020589  4.565498484    -1.643686395   2.993889221    3.399430632    -1.593777046   4.613712329    4.87668161     -5234678.49    
464      NO_ID      -5.063410958   -4.05779925    -2.264505766   -4.528045053   -5.12          -1.622127046   -3.323765573   -0.9261832202  0.7477760982   -3.767615594   3701.02323     
465      NO_ID      5.114561981    4.492756434    -1.55857206    3.025229429    -1.698710474   2.013823517    4.395687535    0.007663491456 4.559121136    3.433940251    1520.816794    
466      NO_ID      -4.546235664   -2.952293138   -1.210859959   4.581318084    2.628288471    -4.558890922   2.760914208    4.254291544    -0.3013315157  -4.417747994   149658.6378    
467      NO_ID      4.666710482    2.883107683    -0.3780247254  4.83418538     0.2401988723   2.448115813    4.71628034     -0.6742517919  4.806665545    3.643540554    -15835040.03   
468      NO_ID      -3.256993095   3.32263779     -2.915626147   -4.371076064   -3.701042235   -4.942922316   4.747881947    0.2055105307   -4.181137815   -1.226040236   1727.583527    
469      NO_ID      4.943807579    2.696098917    -0.9031725889  4.826196436    -1.414081296   1.092936434    5.047163718    -1.551375114   4.942408237    4.448416147    -17289165.93   
470      NO_ID      -2.74277469    4.043843953    -3.848051848   4.861244244    -0.9142256208  -4.845996198   2.766751258    3.038088042    1.958039247    -4.216541671   144.608872     
471      NO_ID      5.054514896    3.880758737    -0.5185826967  2.977498666    -0.4200647573  -0.5248490201  4.679302041    -0.4462630397  3.816972267    4.211601387    -34341.86086   
472      NO_ID      -4.047141738   -4.557410671   0.3049413482   5.022615519    -1.66334707    -3.843439888   -4.706536078   4.052668476    -2.150926958   4.842849632    -40065.6355    
473      NO_ID      4.166093622    4.038759275    0.5702865311   3.273766573    -1.016346253   3.608070601    5.010756476    -1.621238536   4.714894148    3.802275786    -55398.9452    
474      NO_ID      -4.505389162   2.045002903    4.814296262    4.177692817    -1.120433149   -4.23120068    0.9905273399   -5.12          -4.762784098   2.820952371    -0.391515      
475      NO_ID      4.77116295     5.01269149     0.04617726029  4.244611487    -1.296547395   0.3142152797   5.12           0.001021475524 4.919681397    3.979214888    3349162.987    
476      NO_ID      3.291556357    -0.6475056762  -3.71273112    4.905206981    1.384213303    -5.038935791   -3.602871539   -2.585399108   3.683013877    -3.343567141   27265.52319    
477      NO_ID      4.494000017    4.581813497    -0.8818877734  2.689507852    -0.05343807083 2.537491541    3.242557863    -1.469867827   4.407617468    3.913002365    -47568.88287   
478      NO_ID      -5.02049803    -3.657162942   3.515562017    -4.193687459   -3.377918388   0.4755475845   4.957668894    3.757088064    -5.12          2.523901226    122.533765     
479      NO_ID      4.041577696    4.680502892    -1.039854699   3.618818445    -1.846174682   2.527789788    4.614545583    -0.6381915198  3.403745877    5.08556383     134305.2379    
480      NO_ID      -3.109735367   -4.954183973   3.918144003    3.977576384    4.961325019    -1.956068419   4.457171201    4.699671573    -3.885296385   3.050681808    15408.35052    
481      NO_ID      3.859728852    4.572701308    -0.7367032933  2.212172165    -1.121030815   1.180029693    4.56454749     -1.632616572   4.500173464    4.277069876    2830.860254    
482      NO_ID      4.880668829    3.601907783    -2.128256956   4.491677238    4.954966191    3.272760935    -4.407367242   -3.496942297   -1.180943628   1.485487001    128416.5368    
483      NO_ID      -3.208838132   -1.06878602    3.499784351    2.564050535    -2.26407119    -0.2466334401  4.905355785    3.447111353    4.532803914    -3.144244303   293.158772     
484      NO_ID      4.870624034    4.829981271    0.09792525261  5.007672862    0.8708441255   1.274514143    4.530238059    -1.096742287   4.655192902    3.95996277     137418.7908    
485      NO_ID      -2.120662508   -5.027146148   3.42639533     -4.258049543   4.914891727    -4.821484733   -4.444014055   4.482515662    2.261418395    -2.229049212   -4780.899731   
486      NO_ID      4.776086631    4.077783941    -0.7683639598  4.001208432    0.8410828687   1.890688479    4.956169148    -2.45988501    3.661483896    4.812611286    -1573124.958   
487      NO_ID      -3.551352273   -1.586175427   -3.909310452   -4.77788321    -1.157966845   0.2454684624   -3.679098644   4.522272399    4.361328945    -4.082318869   -2957.746681   
488      NO_ID      4.254756915    4.61994284     -1.142920373   3.601452928    -0.00102816038 3.052062162    4.557218931    -0.09579217379 4.146497945    5.106847422    -72967.3199    
489      NO_ID      1.056112825    4.764106366    -0.8473359238  3.923543144    -2.889739501   -4.301143264   5.044960292    -4.487771972   -4.036022749   -3.93338618    88271.15273    
490      NO_ID      4.485514442    4.691996878    -1.426750422   4.758376627    0.1607409702   1.175547065    5.000470302    -0.1173640754  4.374337134    4.523894427    684838.0756    
491      NO_ID      -4.730697996   3.626310667    5.042263162    3.049436851    4.69777076     -4.394506017   -1.293669429   0.2750323333   4.852251963    -3.165048951   58583.92384    
492      NO_ID      4.424876885    3.162275484    -1.386707133   4.374847774    -1.385574907   2.479380666    4.586963498    0.1502596437   5.12           4.811626521    -1109018.092   
493      NO_ID      0.3993678991   4.621731646    4.840827177    3.131811862    -3.428072776   -1.604622887   2.485246596    4.915411116    -2.699390125   1.921545771    -373893.2437   
494      NO_ID      5.12           4.4891675      1.510673189    4.282361957    -1.341454317   2.249040939    4.735255872    -0.6407076933  4.732636849    4.284163249    4212160.63     
495      NO_ID      2.734707849    4.590262574    -3.934469026   2.531304058    -3.341689456   2.798151763    -1.722098388   4.926344477    -3.223420269   -4.605405612   -1780.431643   
496      NO_ID      4.201484371    4.12872101     -1.62560342    4.374293255    -1.157642118   2.080387554    5.011203201    -1.517466536   5.023732509    3.913774469    2188184.829    
497      NO_ID      4.302682359    3.12161649     -4.837137514   -4.745633965   0.1262051797   0.8891490834   -5.01310248    -0.2582437264  -4.77182379    -4.582197548   -134.044472    
498      NO_ID      4.437280023    4.26656391     -0.3829022383  3.436088311    0.3580359016   0.3987216517   4.545542623    -2.144846484   5.051774423    5.097916863    443917.9512    
499      NO_ID      5.12           -1.982640634   -4.336236915   -2.353127937   -2.694773201   4.56539172     -5.116347129   -3.579991267   3.433323819    -2.320677275   -878.738114    
500      NO_ID      4.595636702    4.492006984    0.1800780233   4.170228543    0.2740329663   3.132074793    4.194992987    -1.012554468   5.045318306    4.603129507    -362982.8088   
501      NO_ID      -4.923384958   -4.911523927   -4.932735479   -0.06848187025 5.12           -4.209326551   -1.103397523   4.461435178    -0.3845396511  0.2449023563   -7022.471389   
502      NO_ID      5.072557641    3.588222835    -0.3282032646  2.119075279    -0.5317616283  2.428038352    4.736245256    -1.784158387   3.945579111    5.02551994     33658.44872    
503      NO_ID      -5.118245303   -0.5663601133  -0.1505666176  -4.399309958   5.083998817    4.499391246    -0.9093280496  -0.2470107063  -4.893569821   3.233625118    530265.9751    
504      NO_ID      5.01396421     3.561788616    0.2488423679   4.097706926    -0.03917020554 1.751145801    4.632847158    0.1345249546   4.59013135     4.697946982    -68824.62485   
505      NO_ID      3.909819319    -3.545063634   4.484100092    -4.000333464   -4.365372275   -1.253975958   -4.598370526   -1.345792806   -0.2657541562  -4.721380135   -4629.759832   
506      NO_ID      -0.9786046491  4.555972824    -4.691610837   -2.738485448   4.429683467    -0.16073606    3.872134098    0.9252161332   -4.877457016   -1.868676026   6348.988288    
507      NO_ID      5.024724809    4.539481625    -1.403229502   2.83622977     -0.0321457387  0.6894510553   4.891786305    -0.143403464   4.624048462    5.011101061    28274100.3     
508      NO_ID      5.015521559    4.794488797    3.482653829    -2.789593443   -1.457503649   -0.9209489808  4.93653944     2.163765286    4.095233981    -3.730444728   -17911.02732   
509      NO_ID      5.021128726    4.682175834    -0.6668230326  3.180803172    -0.8046994374  1.952984937    4.142635038    -2.516138128   4.056875742    4.506413688    442570.6425    
510      NO_ID      1.672820116    4.07843159     2.955267883    -4.129604501   -4.540669393   -1.327759446   4.175230013    -4.509791418   -5.046719504   4.510224887    -515.862085    
511      NO_ID      4.683731371    5.12           0.3340677654   3.50608588     -0.9807950085  1.554895216    4.548146254    -0.2070793428  3.468276513    4.306891404    13851.70381    
512      NO_ID      3.653126331    -2.781167392   4.475253018    -3.093497638   0.8459273786   -1.680729559   2.219562701    -1.817799022   -1.790252559   -4.675258633   515.139144     
513      NO_ID      4.875757661    3.522951633    -0.8801418733  3.195039962    -0.7501714015  2.830403577    4.293984135    -0.7144917528  4.883753981    3.926175547    7192117.63     
514      NO_ID      -0.1721038124  4.02193984     -4.776163927   -0.155127537   -3.426140509   1.847831085    4.532111761    3.57507811     -4.038028636   5.047827544    -8445.348512   
515      NO_ID      4.837193761    3.689090574    0.3936014463   3.799104394    -0.5578204003  1.624668634    3.992730508    -1.813750251   4.902396354    4.063055883    -11382.62799   
516      NO_ID      5.076725486    5.106467692    -4.378253971   0.0902053223   4.670581521    -1.172941828   -0.6871323105  4.876327121    -4.924408605   4.003076399    -247297.2544   
517      NO_ID      4.485889099    3.629732522    -0.4614675305  3.999072662    -1.01873158    2.75070948     5.031155105    -2.138071132   4.078244158    4.798909506    3943.857531    
518      NO_ID      -1.034868775   2.811426308    -3.772327948   -4.864325221   -4.323664129   4.066643324    -3.169221538   -4.644977362   -3.237093667   -2.044691352   -911.285544    
519      NO_ID      3.7623767      4.233807086    -0.1125843537  4.245096779    -1.695345903   1.11303201     4.660069772    -0.954298016   5.12           4.901887911    5791357.248    
520      NO_ID      3.706752003    4.502996778    2.218977782    -1.947064748   4.778542538    1.803421096    -2.11132492    5.105654378    -4.670257168   0.2657724482   -33538.64293   
