%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         cdv_11         cdv_12         cdv_13         cdv_14         cdv_15         cdv_16         cdv_17         cdv_18         cdv_19         cdv_20         cdv_21         cdv_22         cdv_23         cdv_24         cdv_25         cdv_26         cdv_27         cdv_28         cdv_29         cdv_30         cdv_31         cdv_32         cdv_33         cdv_34         cdv_35         cdv_36         cdv_37         cdv_38         cdv_39         cdv_40         cdv_41         cdv_42         cdv_43         cdv_44         cdv_45         cdv_46         cdv_47         cdv_48         cdv_49         cdv_50         cdv_51         cdv_52         cdv_53         cdv_54         cdv_55         cdv_56         cdv_57         cdv_58         cdv_59         cdv_60         obj_fn         
592      NO_ID      2.717139097    1.583708462    2.189884498    1.167252104    1.783108406    1.521505476    1.41920062     1.80421086     1.124445979    1.551191665    0.9586833723   1.346909779    1.22041935     0.5065307234   2.036704627    0.05099384759  1.619120212    2.065351896    1.552887835    1.334885206e-15 1.098359567e-16 3.066736317    1.404874505    1.644703906e-15 6.968787207e-16 1.286518412    1.450725822    0.4392972542   1.411455309    1.932983974    2.905781398    2.072954302    2.2699248      1.402548852    1.927847955    7.010153157e-17 0.4076359965   1.725065777    0.08573873496  1.192388903    3.1415926      0.6854912059   3.1415926      1.312043424    8.139894531e-16 0.05034993649  1.284729128    1.708599156    3.1359503      2.532014636    5.303216324e-15 1.043615338e-16 2.252584278    2.024665992    2.756452428    1.264494479e-16 3.1415926      1.238751675    2.392445155    2.504068248    -4.498943      
593      NO_ID      2.73039445     1.529971781    2.17490973     1.108087508    1.737503529    1.570387847    1.460668005    1.733502369    1.296544605    1.583869365    0.9113266306   1.531424937    1.231797145    0.3991387237   2.065272134    0.0169971721   1.632243988    2.101566218    1.349698456    1.479782674e-15 0.03780384884  3.100320726    1.376355913    1.779975009e-15 7.590803866e-16 1.3167719      1.399018704    0.7228050746   1.436960707    1.98151825     2.988041234    2.081557123    2.131750013    1.452438037    2.067047039    0.0456675845   0.3912272341   1.761615808    9.708507342e-17 1.257387413    3.1415926      0.4673356775   3.065871216    1.432417951    0.05301020785  0.0114088364   1.642528049    1.747373314    3.116676402    2.431780155    5.510236494e-15 0.02727804729  2.14510874     2.069384098    2.298091049    7.880078143e-17 3.1415926      1.337771032    2.194308385    2.485346618    -7.63481       
594      NO_ID      2.738983218    1.53481044     2.224737339    1.119927434    1.749446251    1.584144012    1.478069138    1.713783979    1.190793038    1.567983055    0.924396068    1.442370654    1.24874072     0.391726173    2.052980264    2.703169742e-17 1.652956913    2.072995945    1.355352955    1.569080318e-15 0.04735855993  3.08352153     1.451332302    1.881121855e-15 7.948606283e-16 1.336783784    1.468727736    0.7161334987   1.397975104    1.905321768    3.048452159    2.11141069     2.177059738    1.483356394    1.969353313    0.006219401151 0.3350829069   1.670581462    1.526395639e-16 1.306757355    3.1415926      0.6314054209   3.095675743    1.307692813    1.69676815e-17 0.03084821169  1.501774591    1.748636429    3.058630812    2.451961427    5.660805901e-15 2.304747079e-18 2.260358298    2.126815428    2.438332059    1.223116555e-16 3.1415926      1.306082517    2.315577724    2.449584309    -6.355439      
595      NO_ID      2.711489566    1.552706685    2.125481376    1.14012928     1.7346722      1.551665616    1.430727343    1.790110262    1.392433792    1.599064258    0.9427700973   1.628725349    1.175339113    0.4916150286   2.070257901    0.0927624146   1.655232067    2.183976875    1.411029411    1.620395644e-15 0.01549009957  3.1415926      1.331320204    1.983346106e-15 8.220038571e-16 1.267400853    1.361227139    0.7296885189   1.501669648    2.005121901    2.869400526    2.033295653    2.085867402    1.290950967    1.976021856    0.122873869    0.3938788194   1.795623846    2.087404449e-16 1.278637415    3.1415926      0.4480866309   3.1415926      1.594555298    0.1242608747   4.765639463e-17 1.728030333    1.728888474    3.1415926      2.369503293    5.750613958e-15 0.09540051351  1.998385816    1.961200182    2.312914922    3.644787661e-17 3.1415926      1.296801427    2.024429532    2.587757217    -5.409699      
596      NO_ID      2.641468959    1.4613111      2.14100026     1.122668452    1.703157798    1.606964121    1.389687103    1.922990042    1.088269136    1.562630185    0.8664564056   1.508519982    1.223285721    0.3016072892   1.999344759    1.188727814e-16 1.650408673    2.06237205     1.278916245    0.03159192542  1.07137327e-16 3.1415926      1.472476849    2.102527033e-15 0.01645853756  1.240725487    1.444755434    0.7126760745   1.64276661     2.133475224    2.92079165     1.914723469    2.144269927    1.598422817    2.029540948    0.01195233533  0.2792666539   1.73552331     3.942716019e-16 1.232851597    3.1415926      9.046111538e-18 3.1415926      1.261316309    4.550415745e-17 1.498096817e-16 1.597873332    1.773807983    3.1415926      2.396709937    5.984015674e-15 0.06064039884  2.231708344    2.537542332    2.779483567    0.1248633996   3.1415926      1.409208371    2.033231037    2.229156018    -4.428033      
597      NO_ID      2.527593624    1.526097379    2.21656553     1.246474362    1.702756932    1.67311235     1.420871344    1.857374562    0.5340045913   1.520744523    0.8956174114   1.252843917    1.372900124    0.3405190895   2.192212644    0.1026522439   1.53111034     2.112738168    1.281095433    0.01510364399  2.888614812e-16 3.07105641     1.56206259     1.364906392e-17 0.04628035092  1.249258167    1.414199344    0.7016179257   1.630080291    2.071072798    2.831987596    2.209855003    2.333257867    1.725917867    1.71935301     0.04642063615  0.2463426767   1.578139671    5.473118242e-16 1.336461223    3.1415926      0.3235282486   3.1415926      0.806501906    5.186637355e-16 3.993390422e-16 1.663467848    1.668399274    2.624126659    2.230118778    6.231129761e-15 0.1059970888   2.423085956    2.870795664    2.952999434    0.3306830248   2.939024708    1.509250105    2.314385056    2.103626529    -3.571196      
598      NO_ID      2.936027451    1.612073994    2.293572629    1.078572606    1.714816789    1.58528632     1.49701044     1.709791683    0.8074687929   1.559276399    0.8978202122   1.415249956    1.19008272     0.521963118    2.064559551    3.757430564e-17 1.688002704    2.167952069    1.398624997    2.683172132e-16 0.2426779326   2.993935353    1.548729898    2.593934536e-16 7.218919492e-17 1.42697037     1.512918922    0.8083644797   1.440506731    1.729711851    3.1415926      2.143029765    2.137364041    1.46940222     1.545424869    0.0113310538   0.1573018409   1.544006319    7.062379776e-16 1.23857625     3.1415926      0.8448087879   3.1415926      1.154161552    8.242159139e-16 5.132987167e-16 1.280381398    1.731527113    2.939833709    2.32206082     6.425840065e-15 0.04015107315  2.36970915     2.304900267    2.755242135    0.1301424106   2.927885983    1.210795949    2.31771238     2.257018123    -5.726362      
599      NO_ID      2.852833163    1.514803354    2.155982167    1.24745015     1.734172285    1.542762002    1.444729832    1.796639788    0.743616377    1.555221164    0.9846598362   1.212538797    1.296175098    0.616861529    2.132137898    0.3414443435   1.652373915    2.161513688    1.310722119    4.069653981e-16 0.5312466617   2.918471832    1.794852645    5.003346884e-16 1.974764912e-16 1.495635813    1.317464441    0.878931266    1.36129771     1.541999235    2.910562132    2.567991609    2.076361203    1.557556388    1.779082256    0.07671403559  0.3323095549   1.264404488    0.01364364289  1.149571764    2.944003788    1.031051243    3.1415926      1.149857085    1.005738477e-15 7.221089098e-16 1.670855198    1.7449842      2.466193226    2.172359624    6.524830445e-15 0.1103412484   2.230602208    2.062018802    2.154120572    0.4009552088   2.712770259    1.363285238    2.293481659    2.283393492    -5.796683      
600      NO_ID      2.913565789    1.575360442    2.189987512    1.160444049    1.740135572    1.57780868     1.459240247    1.778976116    0.855683008    1.571566977    0.9641627544   1.333808077    1.257119635    0.5735229069   2.074962128    0.2637169068   1.679568002    2.150157276    1.356420092    4.677444555e-17 0.3567285402   2.95189255     1.744445851    5.708459334e-16 2.257874204e-16 1.432331626    1.417733909    0.8817891112   1.350772312    1.599594539    3.105597618    2.335078914    2.040197572    1.457822287    1.768328878    2.861650555e-17 0.2188053683   1.390970774    3.231890413e-18 1.254998315    2.964713722    0.998264284    3.1415926      1.261477941    0.03899923363  9.474508694e-16 1.677988132    1.762115851    2.746525493    2.27970624     6.61411291e-15 0.005184468038 2.244763944    2.032362699    2.32365986     0.3415728685   2.858371659    1.267813223    2.231399822    2.358868723    -6.95321       
601      NO_ID      2.876700737    1.457654828    2.147851427    1.195953098    1.717582432    1.56333279     1.454753379    1.733188302    0.8604079327   1.560148123    0.9897942941   1.327211778    1.26408118     0.5104020515   2.100274582    0.1662312177   1.739257742    2.139384803    1.276599417    1.099369019e-16 0.4699107603   2.905730906    1.82251019     7.228359738e-16 2.750356731e-16 1.411572776    1.327379105    0.7856046      1.401578328    1.506635127    3.01731798     2.456022501    2.160808187    1.615272699    1.751557701    0.009292658482 0.3750530437   1.324965782    0.08367576638  1.153047009    3.034344878    1.028728249    3.1415926      1.145176861    5.420552651e-17 1.115909659e-15 1.506263669    1.758168179    2.576379817    2.126174959    6.709612788e-15 0.06207094125  2.326396429    2.191359205    2.448505154    0.2362501626   2.852747692    1.330702609    2.139286864    2.282219956    -5.962368      
602      NO_ID      2.863275545    1.584784487    1.99145066     1.210413602    1.722611865    1.551818142    1.4513761      1.814351629    0.5118791822   1.578374811    0.9524154751   1.308500166    1.230739343    0.7270216197   2.115395388    0.2463083559   1.615824124    2.139142087    1.329553798    0.1349869076   0.3405060221   3.063262173    1.748279863    9.364004074e-16 3.546074462e-16 1.36890925     1.472892967    1.020539875    1.31330759     1.688640678    2.935358805    2.651530341    2.059643886    1.555732307    1.869727655    0.1486743391   0.1627918021   1.449920338    0.1859341935   1.309743522    2.852080343    1.087218059    3.113898863    1.175294201    2.049877318e-16 1.317981418e-15 1.843979943    1.652153917    2.384841768    2.296682094    6.880947924e-15 0.1908328864   2.149410863    1.995259767    1.927296154    0.7831682143   2.73469705     1.319054876    2.294637888    2.253664139    -5.231628      
603      NO_ID      2.937897699    1.543305363    2.138493163    1.141315971    1.732462725    1.567171152    1.459369616    1.773052844    0.7822905725   1.570562409    0.8974556285   1.35158444     1.206958625    0.6124981754   2.0662039      0.1177353278   1.689290286    2.183185917    1.354229883    1.439534091e-16 0.3872290872   2.932792129    1.751232607    1.159228735e-15 4.74425983e-16 1.438721403    1.339261175    0.7908656021   1.374954894    1.626465031    3.078732786    2.404799548    2.098115955    1.564343615    1.762741947    1.569463181e-17 0.258904475    1.354596973    1.65788937e-17 1.199324293    3.018907378    0.9501847171   3.1415926      1.27590589     3.065503615e-16 1.527764231e-15 1.69082912     1.749666192    2.713370614    2.21760752     7.087401968e-15 7.770081955e-18 2.214096942    2.107574728    2.313900017    0.1977462271   2.812736169    1.299840239    2.23351228     2.269315126    -7.269303      
604      NO_ID      2.949987647    1.561764323    2.177034637    1.07746418     1.726931563    1.60451266     1.440166392    1.777043218    0.7324936897   1.564827359    0.9144589369   1.322640776    1.241001146    0.5410731499   2.101919703    0.007415893336 1.68662572     2.178567486    1.322836602    3.711914553e-16 0.2124486116   3.011441117    1.677634924    1.483048407e-15 6.181164184e-16 1.378552725    1.358583533    0.7942101219   1.389503793    1.681451416    3.1415926      2.288621682    2.066214115    1.544196696    1.747883765    7.324210053e-17 0.1939213054   1.486013158    9.019287903e-17 1.178619681    3.1415926      0.8216882522   3.1415926      1.183693299    3.976182873e-16 1.732905234e-15 1.590528151    1.730965479    2.73296184     2.29447194     7.285718917e-15 7.023323951e-17 2.237701241    2.302873264    2.494390153    0.1970142198   2.891228616    1.301019561    2.188173827    2.304046322    -7.242608      
605      NO_ID      2.833442827    1.519501758    2.217522245    1.170063659    1.729917975    1.554829696    1.44212255     1.748040756    1.001669205    1.558657479    0.9572746485   1.382418579    1.213913601    0.4681210502   2.011689178    4.908037497e-17 1.72014668     2.112094161    1.386890703    5.936001707e-16 0.1576787183   3.04728847     1.600840575    1.756121493e-15 7.603454756e-16 1.375443861    1.487650053    0.6649072601   1.419342182    1.720362341    3.081967586    2.061712407    2.186343541    1.530922003    1.724778502    1.660039642e-16 0.2805058108   1.47265052     2.616642161e-16 1.248929342    3.1415926      0.8390688189   3.1415926      1.268215769    5.799308567e-16 1.813549101e-15 1.300078596    1.776011058    3.006865214    2.32640089     7.440096535e-15 1.756711876e-16 2.326035367    2.169650898    2.708368893    0.03314640243  2.993930334    1.237369041    2.26039704     2.317546094    -6.985813      
606      NO_ID      2.868709915    1.566968016    2.216484803    1.050249703    1.723364371    1.567302731    1.43082837     1.753366513    1.089122991    1.58396732     0.9309856286   1.515719048    1.195963       0.4560257621   2.070417813    1.943850419e-16 1.623318544    2.16438054     1.367285368    9.452853462e-16 0.06426561426  3.071050228    1.420453116    2.036855608e-15 8.677570293e-16 1.389408099    1.430945117    0.7950183241   1.456874604    1.857321646    3.115573364    2.039518166    2.014415672    1.354484429    1.904144806    0.00958759311  0.2576052738   1.646583902    3.818028038e-16 1.212251709    3.1415926      0.4325936048   3.1415926      1.394011751    0.1148801023   1.885746888e-15 1.544290387    1.742569221    3.1415926      2.437824992    1.034592961e-16 2.5582175e-16  2.128484423    2.159500378    2.4472551      2.122951066e-17 3.106596809    1.298244059    2.175831859    2.452592248    -7.037812      
607      NO_ID      2.542926742    1.522430209    2.104380763    1.208514975    1.749175327    1.536802733    1.42027147     1.729014204    1.50356204     1.588312901    0.929391778    1.608959349    1.279531252    0.3743718082   2.141685703    0.08093978005  1.574142872    2.065910802    1.434353127    0.02501761772  0.125306348    3.065507939    1.273178701    2.158291059e-15 9.400606986e-16 1.301979192    1.396596101    0.674987017    1.402757413    2.094153382    2.854743652    2.026928667    2.147861859    1.426453447    2.227853963    0.2360183211   0.5042108187   1.822058572    0.0191480001   1.216406256    3.093116089    0.4448308402   3.1415926      1.474469569    5.667592476e-17 2.023154619e-15 1.625195286    1.767113421    3.1415926      2.49434683     2.312251058e-16 0.1902460191   2.121520587    1.861231244    2.148754069    0.08512847662  3.091704659    1.370376382    2.278698155    2.56273365     -4.760888      
608      NO_ID      2.761568922    1.513485315    2.18797132     1.124816777    1.731906606    1.560984911    1.474073582    1.76992919     1.259600551    1.595520399    0.9300214698   1.476000135    1.200047726    0.4434085856   2.052707511    1.864528869e-18 1.660691792    2.130455947    1.378077103    3.045509816e-16 3.146285675e-18 3.096883211    1.364866439    2.297629301e-15 1.099323385e-15 1.272780331    1.385196511    0.6590338287   1.495014227    1.975311003    2.988307512    2.075963069    2.173472036    1.42561531     1.956127554    1.193903046e-17 0.3863393923   1.754330603    1.299150932e-16 1.312679967    3.1415926      0.5028905538   3.1415926      1.402373105    0.005677286771 2.073909006e-15 1.705966674    1.717296027    3.1415926      2.341710008    5.021699794e-16 4.814990921e-17 2.151587485    2.122520467    2.437179813    1.425606141e-16 3.141535828    1.313532956    2.127741435    2.452110549    -7.288437      
609      NO_ID      2.699036751    1.568823528    2.18580559     1.085230147    1.734448733    1.557219163    1.44399269     1.739340415    1.383749282    1.574816711    0.9190797314   1.579294151    1.259963337    0.368184961    2.072046877    0.0949355556   1.640911743    2.106695442    1.395137934    4.039952467e-16 0.0145817292   3.136154379    1.411448031    2.435703013e-15 1.139773104e-15 1.330975775    1.424826895    0.7523128149   1.390726736    1.950923115    2.93388578     2.039658751    2.027478824    1.336197469    2.160267537    0.1071616232   0.3365686196   1.718095689    1.950666727e-16 1.226383426    3.139256106    0.3451573273   3.009818285    1.501734012    0.2409815867   2.091049564e-15 1.635869767    1.7869187      3.1415926      2.519926011    7.080974359e-16 0.03056645605  2.031165429    2.061871963    2.364329224    1.749334256e-16 3.1415926      1.33813613     2.132279928    2.699272118    -7.081654      
610      NO_ID      2.729334645    1.53112225     2.156882783    1.116158973    1.74067921     1.564263432    1.449101896    1.745278488    1.266753525    1.580001134    0.9269168798   1.552005774    1.192042598    0.448949544    2.041450311    1.024491965e-18 1.650424279    2.127372813    1.364105551    5.708969818e-16 0.1073154367   3.100358843    1.38308699     2.600461544e-15 1.231529935e-15 1.34607067     1.442714716    0.751994329    1.4591404      1.981938544    2.976588466    2.049986674    2.151226563    1.409552868    1.929003572    0.02723237634  0.3462227574   1.765883926    2.598159404e-16 1.286740685    3.139675233    0.5221374185   3.141354004    1.458791718    1.10619692e-18 2.313826321e-17 1.560172626    1.714787866    3.1415926      2.41404436     8.320074536e-16 0.05367035107  2.155356153    2.029088248    2.339074762    2.234009786e-16 3.119263864    1.281522733    2.205918306    2.451952719    -7.722864      
611      NO_ID      2.731897879    1.548349635    2.165836295    1.093688236    1.726250492    1.575703443    1.43344995     1.759248354    1.247670235    1.584661687    0.8853205058   1.552834294    1.220528573    0.4558055276   2.068985036    0.02018702997  1.636329593    2.12932523     1.38247288     7.082079513e-16 0.0303917353   3.123956447    1.385140955    2.737812708e-15 1.315103424e-15 1.315544901    1.387409784    0.6915704784   1.448258186    2.002127937    2.992079515    2.046861543    2.123730462    1.477892394    2.04696284     0.03599277237  0.3377820814   1.751167086    3.509235626e-16 1.21566936     3.1415926      0.4372243337   3.088217726    1.458982274    0.02311546799  2.772289682e-17 1.665144221    1.736040896    3.127103511    2.424514369    9.229839362e-16 0.01156726648  2.096795874    2.104458956    2.37535598     2.88679179e-16 3.1415926      1.340187759    2.182906411    2.45186987     -7.420102      
612      NO_ID      2.723515435    1.508236284    2.156238617    1.141846108    1.756390849    1.564111574    1.468765134    1.729824218    1.350522257    1.598868312    0.9773597708   1.513812891    1.213241219    0.3750536726   2.045646304    1.057861285e-17 1.649473731    2.100657052    1.329280764    7.613969272e-16 0.04725313867  3.083429338    1.353671955    2.803916956e-15 1.35527205e-15 1.319780333    1.446728654    0.7912561643   1.46066773     1.968817643    2.958312893    2.06832996     2.12562371     1.319477024    1.937937489    0.08948645199  0.408952768    1.771022681    4.080333663e-16 1.333270424    3.1415926      0.5148789942   3.121263452    1.436167448    0.1129206509   0.01777327566  1.527731024    1.726731381    3.1415926      2.422261762    9.812454318e-16 0.08310991261  2.198123815    2.00974491     2.307280256    3.023000522e-16 3.134806866    1.287321825    2.158839976    2.554995414    -5.722316      
613      NO_ID      2.77726467     1.59089584     2.204910037    1.172291006    1.721737335    1.536808448    1.529921226    1.653074754    1.43733837     1.637647368    0.8927319123   1.706214232    1.198143216    0.5550121768   1.993558147    0.3340487951   1.659535326    2.176822495    1.47716289     8.903253941e-16 0.2924342639   2.904548629    1.494880021    2.960072427e-15 1.442725306e-15 1.330484277    1.433605974    0.7952858092   1.442323779    1.861836873    2.79346024     2.118808471    2.130148949    1.301046441    1.904281005    5.445607959e-17 0.4025030658   1.644852107    4.470038287e-16 1.292889624    3.1415926      0.7333174081   3.1415926      1.624602178    5.818910075e-17 1.190028411e-16 1.864448134    1.792654194    3.115910203    2.266172524    1.135595864e-15 0.07121047567  2.034568255    1.768143772    2.223351822    0.07815843496  3.135154236    1.215557314    2.137067885    2.649100492    -4.147745      
614      NO_ID      2.69551019     1.550476641    2.163793952    1.055698375    1.72873112     1.562454012    1.477118262    1.743622487    1.351446742    1.538883846    0.8818409298   1.604377142    1.192994462    0.3809787819   2.06781394     0.0255972336   1.623826943    2.104895781    1.330522214    1.011984168e-15 0.117601053    3.1415926      1.294820414    3.067216819e-15 1.502975376e-15 1.336886424    1.385442373    0.7355018103   1.455373208    2.025106365    2.973963987    2.0902825      2.141581102    1.437986543    2.183759384    8.653781904e-17 0.3939782648   1.928039795    5.203681788e-16 1.30045253     3.087690965    0.3285343916   3.029908636    1.475132388    1.223387529e-16 1.519189026e-16 1.696822923    1.709184896    3.069040089    2.494033062    1.270315434e-15 0.04184656258  2.073850708    2.049725129    2.179623026    2.585001827e-17 3.090893999    1.312296546    2.176214854    2.497361834    -6.163887      
615      NO_ID      2.737932287    1.500137659    2.179160976    1.135437818    1.742795491    1.542563148    1.445778756    1.744082852    1.287971137    1.576020475    0.9341472714   1.542385643    1.23054493     0.4039587823   2.060773014    0.06772247606  1.624653352    2.109912246    1.381544716    1.076365255e-15 0.05610763182  3.110172415    1.412660603    3.14799895e-15 1.526125704e-15 1.338794046    1.377066593    0.6961840976   1.464937769    1.953756437    2.978277226    2.060869494    2.119755816    1.451837928    2.054533345    0.002631417984 0.4369186438   1.721591689    5.631693807e-16 1.232981642    3.1415926      0.4789669661   3.1415926      1.473842573    1.290005989e-16 1.738999375e-16 1.667586688    1.776520566    3.1415926      2.399174769    1.339167146e-15 0.01780847578  2.136781616    2.019377641    2.274697468    3.489656443e-17 3.122595542    1.3584517      2.169000974    2.476658783    -7.643368      
616      NO_ID      2.745223531    1.53602483     2.161690738    1.10830564     1.733367457    1.556030863    1.463867289    1.756553331    1.178905315    1.55559064     0.8958180184   1.528355286    1.162066864    0.5024529279   2.043391696    8.121505433e-18 1.650380855    2.132939523    1.373225488    1.239130331e-15 0.08635193039  3.1415926      1.390935799    3.300052665e-15 1.597456293e-15 1.349549784    1.46941507     0.7271615691   1.440806743    1.960602517    3.03862276     2.050365925    2.191492245    1.452141106    1.865984282    1.027248623e-17 0.2922757838   1.746291132    6.578419501e-16 1.302333034    3.1415926      0.6208912043   3.1415926      1.405954114    5.868891155e-17 1.9628595e-16  1.538049669    1.703834786    3.114902464    2.414868672    1.431869865e-15 0.03652997617  2.173235168    2.087240145    2.367979819    6.199230452e-17 3.072582371    1.25355899     2.269748463    2.345631633    -6.890574      
617      NO_ID      2.726180247    1.556062596    2.173882335    1.096623482    1.744964939    1.606440942    1.421583685    1.710018384    1.362111755    1.604057944    0.9318345904   1.58022612     1.263718959    0.3721675082   2.041187007    3.057087873e-17 1.642004662    2.13736199     1.364232107    1.446017871e-15 0.1565453916   2.970585294    1.406424842    3.434587702e-15 1.663805624e-15 1.333551589    1.34899513     0.7687071229   1.464771566    2.01976546     2.869472931    2.093019315    2.079560135    1.412793912    2.089236102    0.05750303757  0.4197956298   1.767515293    7.521011646e-16 1.210789445    3.1415926      0.3481502449   3.083565515    1.511112301    1.673497321e-16 2.297417197e-16 1.648189603    1.73549881     3.1415926      2.402976206    1.5322227e-15  0.05820307177  2.110159848    1.993136638    2.302848602    5.084314447e-17 3.1415926      1.373454429    2.147112946    2.595065809    -5.016517      
618      NO_ID      2.640123671    1.532213004    2.156995101    1.127281479    1.724652987    1.526503157    1.431979803    1.767042171    1.323707869    1.586823225    0.8939995018   1.577153544    1.216764689    0.3955859507   2.097618254    0.0634445075   1.651474866    2.069689071    1.380534524    1.502857587e-15 0.004720094603 3.1415926      1.373998612    3.492089157e-15 1.668973961e-15 1.313989854    1.472114011    0.6935526098   1.407982944    1.957363872    2.978645767    2.000822369    2.099635079    1.42436767     2.084332949    0.02611590736  0.3368437108   1.789177853    7.763714001e-16 1.285498583    3.103027688    0.4779491596   3.1415926      1.497579184    8.801257742e-18 2.505796345e-16 1.607397987    1.771337978    3.1415926      2.498661194    1.571426873e-15 0.04325371097  2.115969741    1.999047113    2.331947674    0.003668238435 3.1415926      1.27856195     2.191128173    2.5634798      -6.55306       
619      NO_ID      2.738020601    1.514808712    2.132419661    1.139790701    1.743329352    1.544911727    1.475824567    1.718244557    1.35513383     1.573351073    0.9531254156   1.538715779    1.227880039    0.4616931747   2.05702104     0.06929569002  1.610574036    2.097423925    1.389986972    1.605931426e-15 0.1398142976   3.1415926      1.3550558      3.562719845e-15 1.699063726e-15 1.374967374    1.361375944    0.7097197753   1.46120468     2.011879516    2.97986933     2.088075592    2.213917426    1.463853373    2.091761829    0.1053946317   0.4609981945   1.749934002    8.438624588e-16 1.236406393    3.1415926      0.4718196412   3.057650703    1.468483246    0.129402567    2.727491552e-16 1.702387005    1.72196774     3.1415926      2.395056842    1.635318517e-15 0.02373694789  2.10285779     2.062540247    2.23623159     0.04410930888  3.1415926      1.341009401    2.161169057    2.419662177    -5.735178      
620      NO_ID      2.709235337    1.498759533    2.194304837    1.12139353     1.755054028    1.604473457    1.45281397     1.746944378    1.282735053    1.564610672    0.8717799714   1.576315357    1.232206319    0.3879851981   2.044230778    9.200863926e-18 1.598668179    2.15650007     1.374690694    1.641477624e-15 2.49039302e-17 3.1415926      1.341802924    3.629674532e-15 1.710044246e-15 1.271168803    1.412662987    0.7250596999   1.473587887    2.055221529    2.949131456    2.043714535    2.079583499    1.39777692     2.035171338    0.05754743085  0.3972951538   1.797061828    8.879944868e-16 1.219923014    3.1415926      0.4077163283   3.065019337    1.396029195    7.855344385e-17 2.915168614e-16 1.574096805    1.768792162    3.112308617    2.475107142    1.709354131e-15 0.1056106937   2.123408364    2.025511894    2.226133059    2.986902321e-17 3.1415926      1.389325405    2.266635524    2.51985683     -7.596188      
621      NO_ID      2.746965187    1.53673332     2.188863355    1.10530709     1.750978602    1.569568436    1.449510108    1.765011601    1.258381274    1.568034969    0.9238207735   1.539436834    1.212745927    0.4058783679   2.059476875    1.218643454e-17 1.619180456    2.138331038    1.359758902    1.665086623e-15 3.776408771e-17 3.1415926      1.371859719    3.675306915e-15 1.722271724e-15 1.296080772    1.39570221     0.7219510865   1.457208035    1.978831762    2.994779105    2.073806392    2.103325245    1.420641781    2.016552801    0.03094207866  0.3804377928   1.754990563    9.262909812e-16 1.23753425     3.1415926      0.4693837429   3.1415926      1.437946042    1.213414178e-16 2.932764285e-16 1.601451718    1.760075652    3.117458843    2.425028738    1.757762328e-15 0.04106214168  2.152570977    2.065843648    2.327409708    9.701972606e-17 3.1415926      1.346982696    2.199134684    2.458889913    -7.858479      
622      NO_ID      2.735365707    1.50611427     2.18897252     1.122647029    1.738421339    1.580425227    1.441091595    1.748867811    1.241170044    1.579633696    0.8957847273   1.538511936    1.220705088    0.4113639394   2.05624562     0.01703804069  1.63581887     2.135546961    1.369750785    1.687202539e-15 0.01699866964  3.1415926      1.387629632    3.698544857e-15 1.728024655e-15 1.309051065    1.397924875    0.7099264453   1.47390262     1.985905334    2.979269819    2.043765358    2.098846637    1.430320811    1.991514125    0.01651414123  0.3776960883   1.737704183    9.646646256e-16 1.260446572    3.1415926      0.4643657019   3.086584328    1.419001023    1.444062472e-16 0.004880739831 1.613270387    1.7552409      3.127009789    2.423429572    1.770951715e-15 0.03235936576  2.143696726    2.051149199    2.308448786    1.23672114e-16 3.122285809    1.347150207    2.205508601    2.484941738    -7.450562      
623      NO_ID      2.724090586    1.527043859    2.154604089    1.090121621    1.738478299    1.572622731    1.485685358    1.753553163    1.351829976    1.577462995    0.89058733     1.560906115    1.229771777    0.4175586454   2.041393997    0.04512902213  1.602010562    2.115736439    1.365219254    1.72965325e-15 2.158253496e-17 3.071243927    1.351936669    3.85182118e-15 1.739930773e-15 1.249152676    1.453674767    0.747941666    1.418101935    2.026339711    2.973565511    2.074867926    2.133079765    1.422726056    2.120952727    0.05115966228  0.3863833115   1.847485775    1.033088412e-15 1.173086093    3.1415926      0.443628637    3.1415926      1.427115818    0.02756751494  0.0115432483   1.62157289     1.760196599    3.125320374    2.476388591    1.823097695e-15 0.1302945486   2.069117196    2.07011008     2.260045961    2.369761966e-16 3.1415926      1.370638064    2.234978546    2.518039695    -6.69858       
624      NO_ID      2.542882969    1.511893704    2.148160552    1.112960408    1.795666216    1.650576879    1.452815793    1.731100925    1.359275377    1.521242807    0.8273373537   1.652964601    1.271171776    0.3286637368   2.035842607    1.328123203e-16 1.582503461    2.13119816     1.384985701    0.0255683375   0.04971971714  3.1415926      1.28874739     3.942235139e-15 0.00289518795  1.28365836     1.468900035    0.6978269798   1.467000817    2.224287275    2.874855755    2.016580373    2.110095994    1.393096466    2.046704961    0.1808328103   0.3229139859   1.89146999     1.174025364e-15 1.228420583    3.1415926      0.3184181754   3.014692736    1.375725955    5.357328359e-17 1.019198674e-16 1.410141952    1.726635976    3.031490212    2.622014816    1.93028727e-15 0.1148024573   2.231480337    2.044172652    2.28111603     3.86784706e-16 3.1415926      1.374283427    2.403625026    2.511087879    -4.08218       
