%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          f1             f2             f3             f4             f5             f6             f7             
325      NO_ID      8.811553451    5.778845565    3.022966336    5.992802088    4.349796975    0.09438566402  -509.237901    -12.590399     8.590399       -5.032708      -10.524983     1.99333        2.083662       
326      NO_ID      3.57737845     4.999605196    4.345812088    1.595633783    3.54466271     0.3654006824   -11.363737     -6.576984      2.576984       -0.577773      -13.421437     -0.593156      3.337942       
327      NO_ID      1.89251375     7.478597442    2.11488561     2.823673833    3.324069827    1.603956586    23.623572      -7.371111      3.371111       3.586084       -22.543279     -0.392899      2.291022       
328      NO_ID      3.874528615    9.202428031    3.083169102    5.734640328    3.733329472    7.671109656    30.1656445     -11.076957     7.076957       3.327899       -25.732755     1.741557       -4.208882      
329      NO_ID      8.009172239    0.1578266733   2.037159348    5.305752578    2.18905082     0.9428410516   -404.094119    -6.166999      2.166999       -9.851346      5.535692       2.232815       2.39952        
330      NO_ID      3.946844565    4.616599351    1.474113699    0.6434154346   2.25547272     1.825023271    -33.3869545    -6.563444      2.563444       -1.330245      -11.902953     -1.028256      1.620656       
331      NO_ID      7.952817296    3.00028809     3.336772817    3.211111647    4.435630832    6.618466948    -373.8072915   -8.953105      4.953105       -6.952529      -3.048047      -0.675472      -4.679503      
332      NO_ID      1.676084018    9.944093241    1.150042815    2.654392695    2.585353934    2.608922391    26.7375015     -9.620177      5.620177       6.268009       -30.156196     2.076734       1.219146       
333      NO_ID      2.335494613    2.657967937    1.986850126    2.985105927    4.116872577    3.193486679    18.77957       -2.993463      -1.006537      -1.677527      -7.638409      0.011579       -0.440891      
334      NO_ID      3.228594551    2.988610316    4.829429695    1.837333443    3.708789924    6.580613114    18.8608625     -4.217205      0.217205       -2.239984      -7.737236      1.184146       -3.082996      
335      NO_ID      9.220243371    4.630331837    1.794873342    5.154395755    2.286302707    7.223984048    -560.09009     -11.850575     7.850575       -6.589912      -6.670752      2.606726       -3.733348      
336      NO_ID      0.6747684212   0.8328548031   4.116270335    4.733280004    3.824688669    6.35613907     16.0147125     0.492377       -4.492377      -1.841914      -3.823796      1.979339       -3.03625       
337      NO_ID      2.576269872    9.36773574     2.41382953     3.34937404     1.619657127    6.443353689    45.092354      -9.944006      5.944006       4.791466       -27.526937     -0.30703       -4.3487        
338      NO_ID      8.141411845    2.708873988    4.218043353    2.481951927    2.444025391    4.336846282    -417.9087075   -8.850286      4.850286       -7.432538      -1.98521       -0.034418      -0.645954      
339      NO_ID      7.832094691    4.015466331    4.177047224    0.9490490253   2.777978639    6.217464812    -367.3851635   -9.847561      5.847561       -5.816628      -6.214304      -1.665511      -2.266758      
340      NO_ID      7.845613304    1.222792301    1.588080928    5.814235431    3.569926502    1.886777497    -374.722614    -7.068406      3.068406       -8.622821      2.177236       3.807751       1.788406       
341      NO_ID      0.5808277477   1.971956301    2.067823506    4.364486071    3.611601916    2.983523455    -4.4749545     -0.552784      -3.447216      -0.608871      -7.335041      1.233439       0.64242        
342      NO_ID      3.854879082    8.952733073    4.433902465    2.398082372    2.713617318    1.915666481    -10.0969545    -10.807612     6.807612       3.097854       -25.00332      0.454159       2.002318       
343      NO_ID      6.78642697     9.478087649    4.287643378    5.133387845    2.899669529    9.364430224    -183.8224275   -14.264515     10.264515      0.691661       -23.647836     2.791413       -5.374496      
344      NO_ID      0.1054824284   2.843173846    3.089132317    0.07028739344  4.54681435     8.27195954     -8.043296      -0.948656      -3.051344      0.737691       -10.424039     -3.921768      -6.664594      
345      NO_ID      1.950914549    9.020819785    2.167248026    2.906361492    1.811728919    6.81986681     47.7742705     -8.971734      4.971734       5.069905       -27.111545     -0.400163      -4.231855      
346      NO_ID      9.083145819    0.4317829155   3.790184041    3.93476366     4.71521897     4.2130896      -562.9020795   -7.514929      3.514929       -10.651363     5.787797       0.559154       -3.155066      
347      NO_ID      1.407134678    9.712532116    4.410909218    4.726851465    3.79504355     0.7423566891   32.4103675     -9.119667      5.119667       6.305397       -29.730462     2.717516       2.625549       
348      NO_ID      8.654495244    6.101569592    4.632053559    5.886261136    2.593944278    3.553715848    -477.790063    -12.756065     8.756065       -4.552926      -11.650214     4.54986        0.281403       
349      NO_ID      4.685187365    3.944047715    4.043975427    0.1425099867   1.776897788    3.302824499    -70.419066     -6.629235      2.629235       -2.74114       -9.146956      -2.767605      -0.798804      
350      NO_ID      1.122117956    9.436482461    4.584288185    1.697294718    2.62155527     3.698537039    19.703689      -8.5586        4.5586         6.314365       -29.187329     0.207264       0.158243       
351      NO_ID      0.5893792587   5.697201446    2.145884457    4.320094288    2.216470942    3.067825135    2.0434585      -4.286581      0.286581       3.107822       -18.502225     1.049608       0.318257       
352      NO_ID      6.172725054    4.989975595    3.607932597    5.284730379    2.642321433    6.240801586    -152.7512335   -9.162701      5.162701       -3.182749      -10.797202     1.654312       -2.368736      
353      NO_ID      9.294406953    1.097658049    4.335531111    0.4070864005   2.267422189    3.911812172    -614.8339075   -8.392065      4.392065       -10.196749     4.001433       -1.80927       -0.448482      
354      NO_ID      6.855323323    7.41908152     2.001242782    5.831143616    1.020499254    1.327390453    -240.113866    -12.274405     8.274405       -1.436242      -17.401921     2.82866        -1.245814      
355      NO_ID      3.873302272    8.591293268    2.546383328    3.09688029     4.511358673    8.513022837    25.4990965     -10.464596     6.464596       2.717991       -23.900578     -0.697352      -6.797228      
356      NO_ID      2.338783821    7.939683729    1.905772133    4.968364563    1.868810146    5.230292285    43.5056605     -8.278468      4.278468       3.6009         -23.480267     2.165699       -2.509883      
357      NO_ID      7.835531727    1.781741307    3.290458803    5.611658083    1.758268375    0.541459285    -374.764672    -7.617273      3.617273       -8.05379       0.490308       1.696024       1.916643       
358      NO_ID      5.73152554     9.749754593    2.650175533    3.75027708     1.604583724    3.096612754    -125.078461    -13.48128      9.48128        2.018229       -25.517738     -0.127346      -1.043799      
359      NO_ID      8.59967295     4.703273207    4.16511788     0.2043122455   2.25060626     7.348525914    -474.8289145   -11.302946     7.302946       -5.8964        -7.510147      -2.438188      -3.910117      
360      NO_ID      8.993860418    9.812037065    1.362777936    1.813143173    4.664874039    8.844951931    -509.9603955   -16.805897     12.805897      -1.181823      -22.442251     0.493639       -7.616757      
361      NO_ID      6.961706372    5.39900136     1.40634072     2.052729658    1.151573278    8.730211746    -234.8238145   -10.360708     6.360708       -3.562705      -11.235298     0.59248        -8.146893      
362      NO_ID      0.5307720325   0.6855496115   1.812928494    4.333809194    3.887419184    2.135570097    -11.155012     0.783678       -4.783678      -1.845222      -3.525877      1.742948       1.076917       
363      NO_ID      7.489879563    2.405818925    2.839471868    0.005532363432 2.988288137    2.896801649    -344.8283155   -7.895698      3.895698       -7.084061      -1.727577      -3.968698      1.103061       
364      NO_ID      0.7765897414   2.143783049    1.224680429    0.3059661231   1.248421185    8.037133775    10.8746795     -0.920373      -3.079627      -0.632807      -7.654759      -0.542274      -7.105162      
365      NO_ID      0.2986019525   8.603016012    1.356043441    0.03317908479  4.76058533     0.3941165192   -23.6068185    -6.901618      2.901618       6.304414       -27.510446     -1.264228      0.506223       
366      NO_ID      3.293088825    6.943883294    3.338607208    1.457018031    2.401370122    2.069093516    1.117623       -8.236972      4.236972       1.650794       -19.538561     -2.428327      1.572549       
367      NO_ID      5.469896218    2.545744205    3.529142368    4.943665942    1.128987936    9.750616136    -69.4808245    -6.01564       2.01564        -4.924152      -4.167336      1.223658       -9.251302      
368      NO_ID      5.524954775    7.914905561    3.327106127    5.509008089    3.599299555    6.069051882    -87.8448195    -11.43986      7.43986        0.389951       -20.219762     1.616007       -2.428212      
369      NO_ID      9.059693827    6.274147968    4.841958838    5.703273048    4.273406837    0.3717651266   -548.406077    -13.333842     9.333842       -4.785546      -11.76275      5.096085       2.00667        
370      NO_ID      2.216595682    4.323634372    3.929157719    3.530662684    4.898481633    4.452034195    32.3780905     -4.54023       0.54023        0.107039       -12.754307     0.393997       -4.056267      
371      NO_ID      1.117285919    8.224440039    4.265495803    4.781938131    1.022782192    7.250737435    47.035869      -7.341726      3.341726       5.107154       -25.556034     2.383418       -7.160128      
372      NO_ID      0.5184552495   3.677378327    3.279013422    5.067886618    4.980264341    0.7569668539   -2.130707      -2.195834      -1.804166      1.158923       -12.51368      1.145735       -0.678414      
373      NO_ID      9.263848439    7.500706142    2.747248628    3.011537683    4.275889163    4.672927346    -582.645407    -14.764555     10.764555      -3.763142      -15.23827      -0.924579      -2.300821      
374      NO_ID      5.40770273     7.259779101    3.042939483    5.525841418    4.211135966    3.905465521    -90.0305195    -10.667482     6.667482       -0.147924      -18.371635     1.527685       -1.372316      
375      NO_ID      6.288446792    9.925226495    2.312678133    3.272067395    3.424468481    0.1044079615   -182.431097    -14.213673     10.213673      1.63678        -25.487233     -0.255521      3.715419       
376      NO_ID      4.930469252    6.396712836    4.821054283    0.6890128202   1.158979647    9.927315116    -35.3855585    -9.327182      5.327182       -0.533756      -16.259669     0.005252       -9.316671      
377      NO_ID      7.552905198    1.677662424    3.588941793    0.5170782686   2.689640044    4.450552559    -346.3053345   -7.230568      3.230568       -7.875243      0.519918       -3.136069      -0.546876      
378      NO_ID      7.127229412    7.344722104    2.09776046     3.090074797    4.258072508    6.061611341    -262.430176    -12.471952     8.471952       -1.782507      -16.906937     -0.095889      -3.644358      
379      NO_ID      6.719217774    9.893125296    2.502737188    0.7558667011   2.234430655    7.690027523    -209.6986145   -14.612343     10.612343      1.173908       -24.960158     -2.996863      -4.276124      
380      NO_ID      7.972843599    9.58237668     1.401945261    5.241014337    4.818639219    9.673372684    -332.016176    -15.55522      11.55522       -0.390467      -22.774286     3.794793       -8.980821      
381      NO_ID      1.642162749    9.829328782    1.611534592    3.092832851    3.161148944    6.075755081    44.007828      -9.471492      5.471492       6.187166       -29.845824     1.020669       -2.101724      
382      NO_ID      4.86366065     3.544541166    2.241350461    5.065806509    1.673336687    1.924240981    -68.5609595    -6.408202      2.408202       -3.319119      -7.769963      1.641356       0.315723       
383      NO_ID      9.417861509    5.998379507    2.905750341    2.918965181    3.031862834    3.796608771    -617.6429575   -13.416241     9.416241       -5.419482      -10.577277     -1.072152      0.202376       
384      NO_ID      7.391969518    6.831696637    1.130153658    5.238793222    3.931786749    6.349726718    -287.2560635   -12.223666     8.223666       -2.560273      -15.10312      4.735119       -3.217953      
385      NO_ID      8.702391809    1.099136882    2.277430593    2.663957254    1.753049117    1.241270705    -517.004929    -7.801529      3.801529       -9.603255      3.404981       -0.813936      1.203843       
386      NO_ID      0.02441038379  0.2653203114   4.695389641    0.6205521704   2.080218377    8.075659581    -17.390035     1.710269       -5.710269      -1.75909       -2.771551      -0.505102      -4.921658      
387      NO_ID      5.40772931     7.706508258    2.313718368    5.496915953    4.110948043    4.259377007    -88.639477     -11.114238     7.114238       0.298779       -19.711795     1.967898       -1.493583      
388      NO_ID      1.124810488    4.689880002    2.125275294    0.7527965916   3.834876794    4.435684562    8.246888       -3.81469       -0.18531       1.56507        -14.94483      -2.48206       -1.132704      
389      NO_ID      5.756450768    8.668065285    2.669295913    5.784624413    3.788344982    9.285299978    -80.7775       -12.424516     8.424516       0.911615       -22.247745     1.89399        -5.906788      
390      NO_ID      1.148749004    7.024505551    1.345921289    2.848664826    3.339822375    3.48665727     16.8097625     -6.173255      2.173255       3.875757       -21.924768     1.584641       0.397863       
391      NO_ID      6.346658602    8.291116873    4.520513387    1.902747341    4.649711121    1.737014457    -192.1559175   -12.637775     8.637775       -0.055542      -20.526692     0.214708       -0.458561      
392      NO_ID      0.8891948782   4.69831845     2.855276369    2.444911322    3.41639069     0.6958261135   -0.33823       -3.587513      -0.412487      1.809124       -15.20576      -1.534144      3.130793       
393      NO_ID      7.357106692    0.8921700627   2.880897547    0.3676102294   3.950083129    5.117856751    -319.486901    -6.249277      2.249277       -8.464937      2.680597       -3.618204      -2.020515      
394      NO_ID      4.748640016    0.3927500874   1.380287418    5.235959532    4.181239744    7.740954742    -36.910928     -3.14139       -0.85861       -6.35589       1.57039        3.859428       -5.136282      
395      NO_ID      1.393811773    5.794472618    4.080515839    3.344552336    3.594073602    6.487583591    39.064168      -5.188284      1.188284       2.400661       -17.989606     0.512067       -2.840507      
396      NO_ID      6.267177368    2.450019057    3.988117195    1.928549455    1.753788013    2.287851447    -197.998004    -6.717196      2.717196       -5.817158      -3.08288       -1.095075      0.159104       
397      NO_ID      3.886096014    3.615701531    4.638251807    0.1471897569   2.21216308     2.062217869    -31.119158     -5.501798      1.501798       -2.270394      -8.961009      -1.168941      1.317095       
398      NO_ID      5.28111452     9.691740502    4.633049937    1.005431551    2.525385364    2.879520852    -96.9168585    -12.972855     8.972855       2.410626       -25.794107     -0.327716      0.89522        
399      NO_ID      4.752407011    3.704633794    2.512067991    1.990089164    3.285720808    0.2740347294   -73.1991575    -6.457041      2.457041       -3.047773      -8.361494      -1.771833      3.644329       
400      NO_ID      3.244343793    7.686123367    1.270173367    1.205674771    2.18391578     5.181267068    11.979789      -8.930467      4.930467       2.44178        -21.814026     0.197975       -1.847261      
401      NO_ID      3.40532758     3.340631362    3.396518731    3.435461399    2.199820679    3.46538996     2.1352195      -4.745959      0.745959       -2.064696      -8.616567      -0.407311      -0.105677      
402      NO_ID      4.784557947    4.065420657    4.009995749    1.497824095    3.619709281    3.63469795     -68.1186825    -6.849979      2.849979       -2.719137      -9.411704      -1.482084      -0.018738      
403      NO_ID      6.597462928    3.559434271    2.364718507    1.235914375    1.008603523    1.498509083    -236.886446    -8.156897      4.156897       -5.038029      -6.08084       -2.360503      -1.464169      
404      NO_ID      0.1559607685   1.232636748    3.770332518    1.467954932    4.945689516    8.009243434    -4.3667415     0.611402       -4.611402      -0.923324      -5.541949      -1.938633      -7.794951      
405      NO_ID      8.52052695     4.496456885    1.780346547    4.926615214    2.081272357    2.3612483      -470.8174665   -11.016984     7.016984       -6.02407       -6.968844      2.41417        0.794691       
406      NO_ID      0.2473591362   7.365002696    2.440125386    0.2810429951   1.993078674    6.683173066    -6.746499      -5.612362      1.612362       5.117644       -23.847649     -3.405497      -3.697064      
407      NO_ID      7.705178558    0.936020236    1.676842358    5.53427338     2.688467312    5.175262119    -346.412279    -6.641199      2.641199       -8.769158      2.897118       3.28502        -1.272315      
408      NO_ID      3.213902252    6.055155418    4.598843509    2.644287288    1.357638423    7.072420179    29.398606      -7.269058      3.269058       0.841253       -16.951564     1.200588       -5.769772      
409      NO_ID      6.019750166    3.941035966    3.796594655    3.549539311    4.404796039    1.017585844    -164.061836    -7.960786      3.960786       -4.078714      -7.803358      0.184102       1.008962       
410      NO_ID      5.264870266    6.674562137    4.746334333    0.961698432    4.510364074    6.722480639    -81.3343045    -9.939432      5.939432       -0.590308      -16.758816     0.011382       -5.00368       
411      NO_ID      5.862868105    7.224240693    4.125330245    5.138134388    4.083104416    4.33981193     -127.7088265   -11.087109     7.087109       -0.638627      -17.809854     2.404503       -1.512927      
412      NO_ID      1.549944003    9.908856791    4.262437235    5.673918527    3.365793332    4.72131456     48.956307      -9.458801      5.458801       6.358913       -30.176626     3.267666       -0.855119      
413      NO_ID      1.244862476    2.403634336    4.152914287    4.54563564     1.332133692    5.427399937    25.850127      -1.648497      -2.351503      -0.841228      -7.966041      1.874847       -4.209178      
414      NO_ID      6.151384872    6.325551349    2.416608317    1.403987918    4.216622658    4.442520293    -172.736908    -10.476936     6.476936       -1.825834      -14.825269     -2.255666      -1.922691      
415      NO_ID      8.908082069    8.135339072    1.257513492    0.04387889153  4.648353249    4.682626028    -534.5274565   -15.043421     11.043421      -2.772743      -17.497935     -0.919862      -3.399694      
416      NO_ID      3.3183993      2.337027538    4.368731077    3.394828469    2.921388016    1.920964202    0.167218       -3.655427      -0.344573      -2.981372      -5.692683      1.268253       2.072856       
417      NO_ID      8.569265398    3.64355195     3.87105065     2.622404972    4.17358054     5.920337739    -470.377889    -10.212817     6.212817       -6.925713      -4.36139       -0.618866      -3.297629      
418      NO_ID      7.090793288    4.962789558    4.841642691    3.733055121    4.638280678    1.458403497    -274.4113355   -10.053583     6.053583       -4.128004      -9.797575      3.124703       -0.142367      
419      NO_ID      5.771736422    5.57403642     2.132045214    3.425858982    2.607936282    1.462748247    -141.5071685   -9.345773      5.345773       -2.1977        -12.950373     0.179204       2.383538       
420      NO_ID      1.035675989    6.606347373    2.152119458    5.507602419    3.849232308    7.61850268     48.17755       -5.642023      1.642023       3.570671       -20.783366     2.226504       -4.339698      
421      NO_ID      2.393439665    6.540444422    3.099759103    3.976862285    4.416285749    3.786469239    33.6023995     -6.933884      2.933884       2.147005       -19.227894     -0.013186      -1.792335      
422      NO_ID      9.905873043    8.00824074     2.800845654    4.219351526    1.427403385    8.421730021    -670.637292    -15.914114     11.914114      -3.897632      -16.118849     0.259014       -6.89479       
423      NO_ID      0.887158099    0.4661706278   2.971896849    2.505502342    2.318580062    3.437747156    -3.932809      0.646671       -4.646671      -2.420987      -2.511354      -1.493708      0.09792        
424      NO_ID      9.55554524     0.04884031604  1.343676642    0.259976674    1.951973193    9.533630032    -629.045788    -7.604386      3.604386       -11.506705     7.409024       -0.996616      -6.63199       
425      NO_ID      2.283093656    1.9550699      4.543926876    4.16850301     3.686723723    9.414047794    63.7314335     -2.238164      -1.761836      -2.328024      -5.582116      2.552213       -5.885637      
426      NO_ID      8.543722657    4.346692983    2.947587608    1.657399938    3.613841807    7.098118238    -462.680173    -10.890416     6.890416       -6.19703       -6.496356      -2.339853      -3.47492       
427      NO_ID      1.212019367    0.409497414    1.969214671    2.386458491    4.47190723     0.8620301452   -0.8494245     0.378483       -4.378483      -2.802522      -2.016473      -0.551023      0.971459       
428      NO_ID      4.74502167     9.579199976    4.04559927     5.08040056     1.194803722    5.165401467    -35.870593     -12.324222     8.324222       2.834178       -25.992578     2.173678       -4.424135      
429      NO_ID      7.271856599    8.093861885    2.414683251    0.8721086415   4.686624978    2.764995961    -301.365883    -13.365718     9.365718       -1.177995      -19.009729     -2.785296      -1.6097        
430      NO_ID      8.163665942    6.73348707     4.886873849    4.033162238    3.238490406    5.770617447    -398.187002    -12.897153     8.897153       -3.430179      -14.036795     3.593455       -1.827495      
431      NO_ID      2.623981262    1.25306903     1.132473359    3.719615712    2.054177695    3.911279223    15.796036      -1.87705       -2.12295       -3.370912      -3.135226      3.207271       -0.805859      
432      NO_ID      5.950823052    5.483032142    2.328481356    5.679233017    2.912880369    4.450922168    -139.576675    -9.433855      5.433855       -2.467791      -12.498273     2.13017        -0.458512      
433      NO_ID      0.7936906027   9.557958985    1.246667538    2.611965566    3.203514387    6.165755543    24.147426      -8.35165       4.35165        6.764268       -29.880186     1.68614        -2.207174      
434      NO_ID      7.065689916    3.050423042    4.384029491    5.075472428    1.976731966    9.835371873    -225.672425    -8.116113      4.116113       -6.015267      -4.085579      2.99101        -6.882449      
435      NO_ID      2.532144847    7.75843752     3.423757981    0.1505743275   4.135148381    1.097115963    12.9460625     -8.290582      4.290582       3.226293       -22.743168     -3.669855      1.614322       
436      NO_ID      9.972132323    1.627957649    1.433685089    1.417929481    4.427196419    2.225518516    -738.4494795   -9.60009       5.60009        -10.344175     3.088259       -0.128728      -0.262408      
437      NO_ID      1.888611075    1.886344525    2.516972528    5.635907421    1.464013349    6.680911815    43.242928      -1.774956      -2.225044      -2.002267      -5.770422      1.869223       -5.040167      
438      NO_ID      4.915821815    0.2172503528   1.530671982    4.506010827    1.349311948    7.214774469    -57.827545     -3.133072      -0.866928      -6.698571      2.264071       2.664936       -5.939546      
439      NO_ID      7.069416496    5.683056161    3.049956885    2.438054076    2.583233175    3.499916859    -274.372743    -10.752473     6.752473       -3.38636       -11.979752     -1.55945       0.326389       
440      NO_ID      8.40921        3.592476348    4.499993698    0.591134487    4.464881953    5.677443489    -454.4862055   -10.001686     6.001686       -6.816734      -4.368219      -1.158884      -3.823323      
441      NO_ID      4.740554362    4.497161277    2.515832142    0.8862095284   2.682362261    8.656304944    -38.4433875    -7.237716      3.237716       -2.243393      -10.750929     -2.879372      -4.757199      
442      NO_ID      4.386194686    8.774081785    3.397021919    4.121082457    4.355234727    8.575140177    5.996553       -11.160276     7.160276       2.387887       -23.936051     0.278709       -6.411801      
443      NO_ID      9.385298006    8.703586007    1.46800695     2.689215237    4.760321746    9.318943116    -570.9272115   -16.088884     12.088884      -2.681712      -18.72546      1.036218       -8.417676      
444      NO_ID      6.508272726    4.539711352    4.571475597    2.68553562     3.531446764    5.064387957    -203.12923     -9.047984      5.047984       -3.968561      -9.110861      1.155071       -1.346824      
445      NO_ID      7.249257233    8.266309052    1.742494103    4.647581493    3.601433578    5.735373169    -272.243779    -13.515566     9.515566       -0.982948      -19.54967      2.228903       -2.097096      
446      NO_ID      0.4518333964   3.963893784    1.465132375    2.219728165    4.314184013    3.726784496    -11.327693     -2.415727      -1.584273      1.51206        -13.439848     0.575547       -1.453864      
447      NO_ID      1.951177121    3.433874619    2.252288141    4.81017716     1.431683989    8.28202641     54.962161      -3.385052      -0.614948      -0.517303      -10.350447     1.36925        -6.741642      
448      NO_ID      0.725077093    6.370701802    1.954075398    4.717830553    2.718736783    7.022799466    29.8904075     -5.095779      1.095779       3.645625       -20.387028     1.811789       -3.101908      
449      NO_ID      8.5197984      2.25171086     2.80177079     3.542511071    1.655712024    1.37995509     -481.9705705   -8.771509      4.771509       -8.268088      -0.235334      -0.418194      0.812935       
450      NO_ID      2.96001116     8.907558       4.730923327    2.442524259    4.670149412    0.5029125141   18.9733115     -9.867569      5.867569       3.947547       -25.762663     1.43862        0.707688       
451      NO_ID      7.940427818    4.7703423      3.057214933    5.417080351    1.579638161    4.946431292    -372.5038855   -10.71077      6.71077        -5.170086      -8.370599      1.420354       -2.963859      
452      NO_ID      3.431700702    6.593706783    1.171961987    3.247685142    2.229459353    8.808379964    37.639553      -8.025407      4.025407       1.162006       -18.34942      2.589408       -5.402113      
453      NO_ID      1.881279564    8.665638994    2.357827547    1.511366264    3.355196404    9.464923399    64.4755795     -8.546919      4.546919       4.784359       -26.115637     -2.076248      -5.591088      
454      NO_ID      3.886624069    2.490726007    1.652802395    5.474779324    4.077403029    4.781770895    -3.8955155     -4.37735       0.37735        -3.395898      -5.585554      3.289721       -1.942568      
455      NO_ID      2.081681309    6.817765505    3.47393367     5.104786506    2.431198691    5.390988717    45.5744895     -6.899447      2.899447       2.736084       -20.371615     1.3294         -1.714524      
456      NO_ID      4.420307956    2.115814817    1.199853018    4.394510775    4.028397588    5.695637272    -31.196006     -4.536123      0.536123       -4.304493      -3.927136      3.63504        -2.753239      
457      NO_ID      9.386543678    9.639593358    2.058227053    2.433129864    3.409083002    3.645054914    -607.837014    -17.026137     13.026137      -1.74695       -21.532236     -0.679934      0.187596       
458      NO_ID      6.012598246    3.738726267    3.708950944    2.007764729    1.334530661    6.14205018     -154.7717565   -7.751325      3.751325       -4.273872      -7.203581      -1.489624      -4.915838      
459      NO_ID      2.836480137    2.721668446    2.232627702    1.160670891    1.930443507    4.910060463    10.5800105     -3.558149      -0.441851      -2.114812      -7.328525      -2.250469      -2.054012      
460      NO_ID      7.366180088    3.388740292    2.823231927    4.588496563    1.574492909    8.755815746    -275.9569585   -8.75492       4.75492        -5.97744       -4.800041      0.619744       -6.787886      
461      NO_ID      7.739513399    8.00169629     2.80381517     1.082345803    4.323938898    3.602664673    -358.875016    -13.74121      9.74121        -1.737817      -18.265575     -2.879166      -1.355479      
462      NO_ID      5.819703087    1.749785338    4.456873076    5.498677044    3.843385023    1.930223132    -140.7847565   -5.569488      1.569488       -6.069918      -1.429653      3.621156       1.358479       
463      NO_ID      5.828089689    2.703400074    3.418016819    5.413003972    3.905166301    7.825067666    -112.1972275   -6.53149       2.53149        -5.12469       -4.282111      1.587742       -4.644394      
464      NO_ID      0.7929205526   6.615726932    1.209020054    1.50007301     4.818051247    4.968264161    8.701993       -5.408647      1.408647       3.822806       -21.05426      0.707682       -4.273574      
465      NO_ID      0.06988087207  4.487816815    3.694880926    1.295594347    1.702796858    9.766986533    9.6881455      -2.557698      -1.442302      2.417936       -15.39357      -2.221546      -7.449723      
466      NO_ID      3.969461217    4.734667011    3.219381197    1.709678511    1.377822919    5.174498803    -17.313436     -6.704128      2.704128       -1.234794      -12.23454      -2.242193      -3.805957      
467      NO_ID      7.473666662    9.915590002    1.528466536    2.905605279    1.33861981     7.957856398    -291.6005605   -15.389257     11.389257      0.441923       -24.273103     1.071016       -6.718041      
468      NO_ID      4.952552861    7.555935605    2.043886789    0.9078859039   1.558924737    4.620124937    -74.686711     -10.508488     6.508488       0.603383       -19.715254     -2.177962      -2.696823      
469      NO_ID      8.338412204    3.693912352    2.433961994    0.8988434621   4.241377964    4.598613402    -450.196646    -10.032325     6.032325       -6.6445        -4.743325      -2.780758      -2.139633      
470      NO_ID      6.626150998    5.719817456    2.188791365    0.02470695322  1.833175142    7.936518578    -209.508382    -10.345968     6.345968       -2.906334      -12.533301     -3.317234      -5.297999      
471      NO_ID      9.680480282    9.832094088    4.202135604    3.439632122    4.931384582    6.951675889    -634.797232    -17.512574     13.512574      -1.848386      -21.815802     0.884762       -6.681922      
472      NO_ID      7.597911557    8.099538422    4.576905008    1.563709439    1.843022757    1.708678427    -343.509909    -13.69745      9.69745        -1.498373      -18.700704     0.050339       0.952725       
473      NO_ID      7.658582226    7.791475983    1.534740122    5.065852845    2.192506718    6.151026644    -323.426295    -13.450058     9.450058       -1.867106      -17.715846     3.212839       -2.803072      
474      NO_ID      7.888676463    4.985307644    4.226226722    4.78878661     1.75770312     6.790854757    -355.173227    -10.873984     6.873984       -4.903369      -9.067246      2.292419       -4.334156      
475      NO_ID      9.192010774    0.1250769524   1.867335922    1.972250421    3.408545873    1.076232144    -601.322031    -7.317088      3.317088       -11.066934     6.81678        -0.744822      2.756858       
476      NO_ID      7.714034262    9.7738411      4.578945119    4.99591594     2.572807935    5.457403299    -327.799458    -15.487875     11.487875      0.059807       -23.607489     3.488984       -1.639896      
477      NO_ID      6.875245309    2.247906868    1.228295293    1.438479427    2.682486244    3.865771114    -262.8331055   -7.123152      3.123152       -6.627338      -1.868475      0.577417       0.033414       
478      NO_ID      3.985576021    5.576192986    4.630206434    1.319301432    3.332774849    7.367210806    -0.808523      -7.561769      3.561769       -0.409383      -14.743003     -0.023126      -3.47795       
479      NO_ID      4.1322843      1.302237888    3.684876628    1.082220303    2.917759481    9.458986525    -1.0228615     -3.434522      -0.565478      -4.830046      -1.774429      -2.448724      -5.46575       
480      NO_ID      1.262681387    1.886071671    4.682628101    2.895729928    2.688597278    0.63611127     5.930305       -1.148753      -2.851247      -1.37661       -6.395534      1.726967       3.266917       
481      NO_ID      4.038285135    1.458269144    4.651802333    5.76271382     2.287444367    5.193679568    -8.3849115     -3.496554      -0.503446      -4.580016      -2.336522      4.491165       -1.701415      
482      NO_ID      9.701628308    5.26696706     1.766148972    0.9986523152   2.566308073    2.34943905     -683.7567545   -12.968595     8.968595       -6.434661      -8.099273      -1.478959      1.462472       
483      NO_ID      6.229788021    4.047273846    2.012614344    4.51391404     1.90217568     7.16664377     -159.488319    -8.277062      4.277062       -4.182514      -7.912034      1.488844       -4.371862      
484      NO_ID      2.87741399     0.6969363944   2.363992356    0.9293009988   1.507924222    1.705984968    -6.04525       -1.57435       -2.42565       -4.180478      -1.213395      -2.666193      0.067725       
485      NO_ID      2.455474172    9.154408797    4.259462004    2.666856446    2.237521725    7.569094965    53.540294      -9.609883      5.609883       4.698935       -27.007752     0.253101       -4.150468      
486      NO_ID      8.431446556    7.322270101    3.157432453    5.950852546    2.319159145    7.769381338    -418.392979    -13.753717     9.753717       -3.109176      -15.535364     1.975638       -4.232926      
487      NO_ID      4.132464577    4.332138484    1.100597326    4.108881054    3.642588619    4.967278272    -17.124019     -6.464603      2.464603       -1.800326      -10.863951     3.716612       -1.380198      
